# Plataforma: Estación EMAC - Caleta Córdova CMD0
# Tipo: Estación Meteorológica
# Periodo: 2026-06-01 / 2026-06-30
# Generado: 2026-07-01 12:26:43 UTC
# Timestamps: 4320  Variables: 3
# Separador: TAB  |  Valor ausente: NaN
timestamp	Dirección del Viento[°]	Temperatura Exterior[°C]	Velocidad del Viento[km/h]
2026-06-18 02:10:00	292.5	10.55	51.5
2026-06-18 02:20:00	270.0	10.3	24.5
2026-06-18 02:30:00	247.5	10.55	34.4
2026-06-18 02:40:00	270.0	10.46	44.6
2026-06-18 02:50:00	247.5	10.63	20.5
2026-06-18 03:00:00	247.5	10.38	30.4
2026-06-18 03:10:00	270.0	10.21	35.8
2026-06-18 03:20:00	247.5	10.21	31.1
2026-06-18 03:30:00	247.5	10.13	39.2
2026-06-18 03:40:00	270.0	10.13	38.7
2026-06-18 03:50:00	270.0	10.13	40.7
2026-06-18 04:00:00	270.0	9.88	27.5
2026-06-18 04:10:00	292.5	9.96	39.2
2026-06-18 04:20:00	270.0	9.88	34.0
2026-06-18 04:30:00	270.0	9.88	32.2
2026-06-18 04:40:00	247.5	9.88	39.1
2026-06-18 04:50:00	247.5	9.63	29.5
2026-06-18 05:00:00	270.0	9.96	38.0
2026-06-18 05:10:00	270.0	9.8	33.8
2026-06-18 05:20:00	270.0	9.63	37.4
2026-06-18 05:30:00	270.0	9.71	44.8
2026-06-18 05:40:00	270.0	9.8	48.2
2026-06-18 05:50:00	270.0	9.8	49.5
2026-06-18 06:00:00	270.0	9.38	39.4
2026-06-18 06:10:00	270.0	9.3	50.6
2026-06-18 06:20:00	270.0	9.46	40.3
2026-06-18 06:30:00	247.5	9.55	55.4
2026-06-18 06:40:00	247.5	9.55	50.4
2026-06-18 06:50:00	247.5	9.55	45.9
2026-06-18 07:00:00	247.5	9.63	41.2
2026-06-18 07:10:00	270.0	9.71	61.6
2026-06-18 07:20:00	247.5	9.63	60.3
2026-06-18 07:30:00	247.5	9.63	37.8
2026-06-18 07:40:00	270.0	9.63	54.9
2026-06-18 07:50:00	270.0	9.55	53.6
2026-06-18 08:00:00	270.0	9.71	35.8
2026-06-18 08:10:00	247.5	9.63	50.2
2026-06-18 08:20:00	270.0	9.38	35.1
2026-06-18 08:30:00	270.0	9.3	48.6
2026-06-18 08:40:00	247.5	9.38	46.1
2026-06-18 08:50:00	247.5	9.3	41.8
2026-06-18 09:00:00	247.5	9.38	51.3
2026-06-18 09:10:00	247.5	9.55	61.2
2026-06-18 09:20:00	247.5	9.8	28.3
2026-06-18 09:30:00	247.5	10.21	38.9
2026-06-18 09:40:00	270.0	10.46	68.6
2026-06-18 09:50:00	270.0	10.63	46.1
2026-06-18 10:00:00	270.0	10.71	40.0
2026-06-18 10:10:00	247.5	10.46	45.2
2026-06-18 10:20:00	292.5	10.3	30.2
2026-06-18 10:30:00	270.0	10.3	37.1
2026-06-18 10:40:00	247.5	10.46	43.7
2026-06-18 10:50:00	315.0	10.63	38.7
2026-06-18 11:00:00	270.0	10.8	40.0
2026-06-18 11:10:00	247.5	10.71	33.5
2026-06-18 11:20:00	247.5	10.8	34.0
2026-06-18 11:30:00	247.5	11.05	40.9
2026-06-18 11:40:00	270.0	11.38	35.5
2026-06-18 11:50:00	247.5	11.63	63.5
2026-06-18 12:00:00	270.0	11.8	36.4
2026-06-18 12:10:00	247.5	11.97	38.7
2026-06-18 12:20:00	247.5	12.3	56.5
2026-06-18 12:30:00	247.5	12.8	58.0
2026-06-18 12:40:00	247.5	12.97	56.7
2026-06-18 12:50:00	270.0	12.97	38.0
2026-06-18 13:00:00	247.5	13.39	57.2
2026-06-18 13:10:00	270.0	13.89	66.8
2026-06-18 13:20:00	292.5	13.89	57.2
2026-06-18 13:30:00	247.5	14.22	55.4
2026-06-18 13:40:00	247.5	14.06	46.6
2026-06-18 13:50:00	247.5	14.06	52.2
2026-06-18 14:00:00	247.5	13.97	62.3
2026-06-18 14:10:00	247.5	14.06	56.9
2026-06-18 14:20:00	292.5	14.06	48.4
2026-06-18 14:30:00	270.0	13.89	49.7
2026-06-18 14:40:00	270.0	14.06	59.4
2026-06-18 14:50:00	225.0	13.72	48.1
2026-06-18 15:00:00	247.5	13.89	44.5
2026-06-18 15:10:00	247.5	13.89	32.9
2026-06-18 15:20:00	247.5	13.72	35.5
2026-06-18 15:30:00	247.5	13.81	19.8
2026-06-18 15:40:00	225.0	14.72	50.9
2026-06-18 15:50:00	225.0	15.06	37.4
2026-06-18 16:00:00	247.5	14.89	30.8
2026-06-18 16:10:00	247.5	15.06	55.6
2026-06-18 16:20:00	225.0	15.15	32.4
2026-06-18 16:30:00	225.0	15.06	48.8
2026-06-18 16:40:00	247.5	15.06	27.4
2026-06-18 16:50:00	225.0	14.97	31.3
2026-06-18 17:00:00	225.0	15.06	39.8
2026-06-18 17:10:00	247.5	14.97	22.0
2026-06-18 17:20:00	247.5	14.81	28.4
2026-06-18 17:30:00	247.5	14.47	28.4
2026-06-18 17:40:00	247.5	13.97	21.1
2026-06-18 17:50:00	247.5	13.64	21.8
2026-06-18 18:00:00	247.5	13.3	15.7
2026-06-18 18:10:00	247.5	13.14	19.6
2026-06-18 18:20:00	247.5	12.89	17.8
2026-06-18 18:30:00	270.0	12.89	17.6
2026-06-18 18:40:00	270.0	12.72	4.5
2026-06-18 18:50:00	270.0	12.72	9.5
2026-06-18 19:00:00	270.0	12.55	10.6
2026-06-18 19:10:00	292.5	12.47	9.7
2026-06-18 19:20:00	270.0	12.55	10.1
2026-06-18 19:30:00	270.0	12.55	12.2
2026-06-18 19:40:00	247.5	12.55	13.7
2026-06-18 19:50:00	247.5	12.64	27.2
2026-06-18 20:00:00	270.0	12.72	24.3
2026-06-18 20:10:00	247.5	12.55	23.2
2026-06-18 20:20:00	247.5	12.39	22.1
2026-06-18 20:30:00	292.5	12.39	28.8
2026-06-18 20:40:00	247.5	12.13	24.8
2026-06-18 20:50:00	270.0	12.13	23.6
2026-06-18 21:00:00	247.5	11.88	24.8
2026-06-18 21:10:00	247.5	11.8	22.9
2026-06-18 21:20:00	247.5	11.63	27.0
2026-06-18 21:30:00	247.5	11.38	24.7
2026-06-18 21:40:00	247.5	11.72	21.8
2026-06-18 21:50:00	202.5	11.97	18.4
2026-06-18 22:00:00	225.0	12.05	23.6
2026-06-18 22:10:00	225.0	11.63	25.4
2026-06-18 22:20:00	225.0	11.22	16.0
2026-06-18 22:30:00	202.5	11.47	18.0
2026-06-18 22:40:00	202.5	11.13	5.4
2026-06-18 22:50:00	202.5	10.63	7.9
2026-06-18 23:00:00	225.0	10.13	11.0
2026-06-18 23:10:00	202.5	10.05	3.6
2026-06-18 23:20:00	247.5	9.3	5.6
2026-06-18 23:30:00	270.0	9.46	0.0
2026-06-18 23:40:00	270.0	9.55	0.0
2026-06-18 23:50:00	292.5	9.3	0.0
2026-06-19 00:00:00	292.5	8.88	1.1
2026-06-19 00:10:00	292.5	9.3	13.7
2026-06-19 00:20:00	247.5	9.38	0.0
2026-06-19 00:30:00	270.0	9.3	16.2
2026-06-19 00:40:00	247.5	8.96	15.5
2026-06-19 00:50:00	247.5	8.38	8.3
2026-06-19 01:00:00	247.5	8.13	18.7
2026-06-19 01:10:00	247.5	7.71	16.4
2026-06-19 01:20:00	247.5	8.3	15.3
2026-06-19 01:30:00	247.5	8.13	16.6
2026-06-19 01:40:00	247.5	7.88	17.6
2026-06-19 01:50:00	247.5	7.96	15.8
2026-06-19 02:00:00	247.5	7.88	11.9
2026-06-19 02:10:00	247.5	7.38	11.7
2026-06-19 02:20:00	270.0	7.96	2.7
2026-06-19 02:30:00	247.5	7.8	12.6
2026-06-19 02:40:00	270.0	8.13	21.2
2026-06-19 02:50:00	247.5	8.21	15.5
2026-06-19 03:00:00	247.5	8.3	21.2
2026-06-19 03:10:00	247.5	8.13	1.6
2026-06-19 03:20:00	247.5	8.13	17.5
2026-06-19 03:30:00	270.0	8.3	18.4
2026-06-19 03:40:00	247.5	8.05	16.7
2026-06-19 03:50:00	270.0	8.21	12.6
2026-06-19 04:00:00	247.5	8.05	18.2
2026-06-19 04:10:00	292.5	8.55	20.3
2026-06-19 04:20:00	270.0	8.63	21.2
2026-06-19 04:30:00	270.0	8.38	22.3
2026-06-19 04:40:00	247.5	7.96	15.5
2026-06-19 04:50:00	247.5	7.96	23.2
2026-06-19 05:00:00	247.5	8.21	19.1
2026-06-19 05:10:00	292.5	8.05	12.8
2026-06-19 05:20:00	247.5	7.8	13.7
2026-06-19 05:30:00	270.0	8.21	22.0
2026-06-19 05:40:00	247.5	8.46	22.7
2026-06-19 05:50:00	247.5	8.46	19.8
2026-06-19 06:00:00	247.5	7.88	25.0
2026-06-19 06:10:00	247.5	7.88	15.5
2026-06-19 06:20:00	270.0	7.71	18.5
2026-06-19 06:30:00	270.0	8.38	15.5
2026-06-19 06:40:00	270.0	8.55	25.0
2026-06-19 06:50:00	247.5	8.46	27.9
2026-06-19 07:00:00	270.0	8.71	20.3
2026-06-19 07:10:00	247.5	8.71	13.7
2026-06-19 07:20:00	270.0	8.05	14.8
2026-06-19 07:30:00	270.0	8.21	14.4
2026-06-19 07:40:00	270.0	8.3	9.0
2026-06-19 07:50:00	247.5	8.3	22.1
2026-06-19 08:00:00	247.5	8.38	16.6
2026-06-19 08:10:00	292.5	8.3	14.9
2026-06-19 08:20:00	247.5	8.21	0.0
2026-06-19 08:30:00	270.0	8.05	10.4
2026-06-19 08:40:00	270.0	8.63	22.1
2026-06-19 08:50:00	270.0	8.8	27.9
2026-06-19 09:00:00	270.0	8.55	19.3
2026-06-19 09:10:00	247.5	8.3	19.3
2026-06-19 09:20:00	247.5	8.21	12.4
2026-06-19 09:30:00	270.0	8.21	17.3
2026-06-19 09:40:00	315.0	8.46	18.2
2026-06-19 09:50:00	292.5	8.46	4.0
2026-06-19 10:00:00	292.5	8.3	17.6
2026-06-19 10:10:00	315.0	8.38	18.4
2026-06-19 10:20:00	292.5	8.71	18.7
2026-06-19 10:30:00	292.5	8.8	16.4
2026-06-19 10:40:00	315.0	8.96	17.8
2026-06-19 10:50:00	292.5	9.21	20.7
2026-06-19 11:00:00	315.0	9.71	14.0
2026-06-19 11:10:00	315.0	9.55	24.1
2026-06-19 11:20:00	315.0	9.88	37.8
2026-06-19 11:30:00	315.0	10.3	25.9
2026-06-19 11:40:00	0.0	10.3	11.0
2026-06-19 11:50:00	337.5	10.21	13.0
2026-06-19 12:00:00	337.5	10.3	19.1
2026-06-19 12:10:00	292.5	10.46	11.2
2026-06-19 12:20:00	0.0	10.55	27.4
2026-06-19 12:30:00	337.5	10.55	16.0
2026-06-19 12:40:00	337.5	10.55	38.2
2026-06-19 12:50:00	337.5	10.46	32.8
2026-06-19 13:00:00	337.5	10.8	14.4
2026-06-19 13:10:00	67.5	10.13	3.4
2026-06-19 13:20:00	45.0	10.13	0.0
2026-06-19 13:30:00	22.5	10.13	0.0
2026-06-19 13:40:00	337.5	10.3	0.0
2026-06-19 13:50:00	45.0	10.05	0.0
2026-06-19 14:00:00	0.0	10.13	6.7
2026-06-19 14:10:00	337.5	10.8	11.3
2026-06-19 14:20:00	0.0	10.55	9.7
2026-06-19 14:30:00	22.5	10.46	0.0
2026-06-19 14:40:00	67.5	10.21	11.9
2026-06-19 14:50:00	67.5	10.05	0.0
2026-06-19 15:00:00	67.5	10.13	0.0
2026-06-19 15:10:00	67.5	10.13	0.0
2026-06-19 15:20:00	45.0	10.13	0.0
2026-06-19 15:30:00	45.0	10.21	0.0
2026-06-19 15:40:00	22.5	10.21	0.0
2026-06-19 15:50:00	337.5	10.21	0.0
2026-06-19 16:00:00	90.0	10.21	0.0
2026-06-19 16:10:00	270.0	10.13	0.0
2026-06-19 16:20:00	225.0	10.3	0.0
2026-06-19 16:30:00	112.5	10.71	0.0
2026-06-19 16:40:00	180.0	11.47	0.0
2026-06-19 16:50:00	180.0	11.05	0.0
2026-06-19 17:00:00	247.5	11.63	0.0
2026-06-19 17:10:00	270.0	11.22	0.0
2026-06-19 17:20:00	337.5	10.97	0.0
2026-06-19 17:30:00	0.0	10.38	5.8
2026-06-19 17:40:00	0.0	10.97	7.2
2026-06-19 17:50:00	0.0	10.88	5.0
2026-06-19 18:00:00	0.0	11.22	7.6
2026-06-19 18:10:00	337.5	11.3	0.0
2026-06-19 18:20:00	337.5	11.3	3.4
2026-06-19 18:30:00	0.0	11.3	11.0
2026-06-19 18:40:00	22.5	11.3	18.4
2026-06-19 18:50:00	45.0	11.13	0.0
2026-06-19 19:00:00	45.0	10.8	1.1
2026-06-19 19:10:00	22.5	10.88	22.9
2026-06-19 19:20:00	45.0	10.8	18.4
2026-06-19 19:30:00	22.5	10.63	7.0
2026-06-19 19:40:00	22.5	10.8	16.7
2026-06-19 19:50:00	0.0	10.97	10.1
2026-06-19 20:00:00	292.5	11.05	17.3
2026-06-19 20:10:00	315.0	10.97	26.1
2026-06-19 20:20:00	315.0	10.8	23.9
2026-06-19 20:30:00	315.0	10.97	37.8
2026-06-19 20:40:00	315.0	11.05	28.3
2026-06-19 20:50:00	292.5	11.3	18.9
2026-06-19 21:00:00	292.5	11.3	27.2
2026-06-19 21:10:00	292.5	11.13	32.4
2026-06-19 21:20:00	292.5	10.97	24.7
2026-06-19 21:30:00	315.0	11.13	33.3
2026-06-19 21:40:00	292.5	10.97	23.8
2026-06-19 21:50:00	315.0	10.97	29.3
2026-06-19 22:00:00	315.0	11.05	30.8
2026-06-19 22:10:00	315.0	11.05	29.3
2026-06-19 22:20:00	315.0	11.22	32.4
2026-06-19 22:30:00	315.0	11.3	39.4
2026-06-19 22:40:00	315.0	11.38	36.2
2026-06-19 22:50:00	315.0	11.3	43.6
2026-06-19 23:00:00	315.0	10.88	31.9
2026-06-19 23:10:00	292.5	10.63	27.2
2026-06-19 23:20:00	292.5	10.71	32.4
2026-06-19 23:30:00	292.5	11.22	31.3
2026-06-19 23:40:00	270.0	11.72	36.5
2026-06-19 23:50:00	315.0	11.38	50.0
2026-06-20 00:00:00	270.0	11.13	45.2
2026-06-20 00:10:00	292.5	11.3	47.0
2026-06-20 00:20:00	292.5	11.13	31.1
2026-06-20 00:30:00	315.0	10.71	28.3
2026-06-20 00:40:00	292.5	10.05	35.8
2026-06-20 00:50:00	292.5	9.88	17.8
2026-06-20 01:00:00	292.5	9.8	30.4
2026-06-20 01:10:00	292.5	9.88	51.5
2026-06-20 01:20:00	270.0	9.88	38.2
2026-06-20 01:30:00	292.5	10.05	21.6
2026-06-20 01:40:00	292.5	10.46	38.3
2026-06-20 01:50:00	292.5	10.46	56.5
2026-06-20 02:00:00	292.5	10.21	34.6
2026-06-20 02:10:00	315.0	10.21	46.8
2026-06-20 02:20:00	270.0	10.13	26.6
2026-06-20 02:30:00	270.0	9.88	27.9
2026-06-20 02:40:00	247.5	9.3	11.7
2026-06-20 02:50:00	315.0	9.38	22.5
2026-06-20 03:00:00	247.5	9.3	25.2
2026-06-20 03:10:00	270.0	9.71	35.1
2026-06-20 03:20:00	247.5	9.8	36.5
2026-06-20 03:30:00	270.0	9.88	47.2
2026-06-20 03:40:00	270.0	9.96	61.4
2026-06-20 03:50:00	270.0	10.05	60.1
2026-06-20 04:00:00	247.5	9.88	49.9
2026-06-20 04:10:00	270.0	9.71	32.2
2026-06-20 04:20:00	292.5	9.8	62.6
2026-06-20 04:30:00	292.5	9.71	46.4
2026-06-20 04:40:00	270.0	9.8	44.6
2026-06-20 04:50:00	247.5	9.71	28.3
2026-06-20 05:00:00	270.0	9.71	60.1
2026-06-20 05:10:00	270.0	10.05	38.5
2026-06-20 05:20:00	292.5	9.88	28.4
2026-06-20 05:30:00	315.0	9.71	41.8
2026-06-20 05:40:00	292.5	9.96	56.3
2026-06-20 05:50:00	270.0	10.21	35.8
2026-06-20 06:00:00	247.5	10.38	35.1
2026-06-20 06:10:00	247.5	10.46	65.7
2026-06-20 06:20:00	270.0	10.21	38.7
2026-06-20 06:30:00	270.0	10.13	54.0
2026-06-20 06:40:00	292.5	10.13	69.3
2026-06-20 06:50:00	247.5	10.38	85.0
2026-06-20 07:00:00	292.5	10.3	68.2
2026-06-20 07:10:00	292.5	10.21	78.1
2026-06-20 07:20:00	292.5	10.63	60.1
2026-06-20 07:30:00	292.5	10.63	85.0
2026-06-20 07:40:00	292.5	10.3	71.5
2026-06-20 07:50:00	292.5	10.46	77.9
2026-06-20 08:00:00	292.5	10.3	61.6
2026-06-20 08:10:00	292.5	10.46	79.4
2026-06-20 08:20:00	292.5	10.55	71.3
2026-06-20 08:30:00	292.5	10.21	79.7
2026-06-20 08:40:00	292.5	10.3	63.7
2026-06-20 08:50:00	292.5	10.13	64.8
2026-06-20 09:00:00	292.5	10.21	54.2
2026-06-20 09:10:00	292.5	10.55	72.4
2026-06-20 09:20:00	270.0	10.71	60.5
2026-06-20 09:30:00	292.5	10.3	73.6
2026-06-20 09:40:00	315.0	10.38	66.8
2026-06-20 09:50:00	292.5	10.46	80.6
2026-06-20 10:00:00	292.5	10.46	80.3
2026-06-20 10:10:00	292.5	10.38	56.2
2026-06-20 10:20:00	292.5	10.46	85.1
2026-06-20 10:30:00	292.5	10.46	58.3
2026-06-20 10:40:00	315.0	10.46	64.3
2026-06-20 10:50:00	292.5	10.46	70.9
2026-06-20 11:00:00	292.5	10.63	74.0
2026-06-20 11:10:00	292.5	10.63	69.3
2026-06-20 11:20:00	270.0	10.71	50.2
2026-06-20 11:30:00	247.5	10.71	63.5
2026-06-20 11:40:00	270.0	10.63	53.1
2026-06-20 11:50:00	315.0	10.55	41.0
2026-06-20 12:00:00	292.5	10.55	56.9
2026-06-20 12:10:00	292.5	10.71	27.7
2026-06-20 12:20:00	270.0	10.55	49.3
2026-06-20 12:30:00	270.0	10.55	47.5
2026-06-20 12:40:00	270.0	10.71	49.1
2026-06-20 12:50:00	292.5	10.97	66.4
2026-06-20 13:00:00	292.5	11.47	54.4
2026-06-20 13:10:00	225.0	11.8	41.8
2026-06-20 13:20:00	270.0	11.8	58.1
2026-06-20 13:30:00	270.0	11.47	41.6
2026-06-20 13:40:00	315.0	11.72	47.2
2026-06-20 13:50:00	292.5	12.3	51.5
2026-06-20 14:00:00	292.5	12.64	49.1
2026-06-20 14:10:00	247.5	11.88	45.4
2026-06-20 14:20:00	270.0	11.63	60.5
2026-06-20 14:30:00	270.0	11.72	49.0
2026-06-20 14:40:00	247.5	11.8	38.7
2026-06-20 14:50:00	292.5	11.8	35.3
2026-06-20 15:00:00	270.0	11.8	31.0
2026-06-20 15:10:00	270.0	11.72	42.3
2026-06-20 15:20:00	270.0	11.63	44.3
2026-06-20 15:30:00	292.5	11.38	26.5
2026-06-20 15:40:00	270.0	11.47	39.8
2026-06-20 15:50:00	247.5	11.88	58.9
2026-06-20 16:00:00	292.5	11.88	42.8
2026-06-20 16:10:00	247.5	12.05	39.2
2026-06-20 16:20:00	270.0	12.3	33.1
2026-06-20 16:30:00	270.0	12.39	63.9
2026-06-20 16:40:00	247.5	12.22	41.2
2026-06-20 16:50:00	270.0	11.97	38.3
2026-06-20 17:00:00	247.5	11.72	24.5
2026-06-20 17:10:00	247.5	11.72	31.9
2026-06-20 17:20:00	247.5	11.47	28.6
2026-06-20 17:30:00	247.5	11.97	35.6
2026-06-20 17:40:00	247.5	11.47	21.2
2026-06-20 17:50:00	270.0	11.47	25.7
2026-06-20 18:00:00	270.0	11.47	20.7
2026-06-20 18:10:00	247.5	11.47	25.0
2026-06-20 18:20:00	270.0	11.22	18.9
2026-06-20 18:30:00	247.5	11.3	23.4
2026-06-20 18:40:00	247.5	11.47	27.4
2026-06-20 18:50:00	247.5	11.38	32.0
2026-06-20 19:00:00	225.0	11.38	17.3
2026-06-20 19:10:00	225.0	11.38	35.8
2026-06-20 19:20:00	225.0	11.3	15.8
2026-06-20 19:30:00	247.5	11.47	24.5
2026-06-20 19:40:00	247.5	11.47	17.5
2026-06-20 19:50:00	247.5	11.3	10.4
2026-06-20 20:00:00	247.5	11.47	17.8
2026-06-20 20:10:00	225.0	11.63	18.0
2026-06-20 20:20:00	225.0	11.47	15.3
2026-06-20 20:30:00	247.5	11.63	23.8
2026-06-20 20:40:00	247.5	11.38	19.6
2026-06-20 20:50:00	247.5	11.3	18.0
2026-06-20 21:00:00	247.5	11.22	22.7
2026-06-20 21:10:00	247.5	11.13	22.3
2026-06-20 21:20:00	225.0	10.97	20.3
2026-06-20 21:30:00	247.5	10.63	15.7
2026-06-20 21:40:00	202.5	10.63	24.7
2026-06-20 21:50:00	247.5	10.55	28.3
2026-06-20 22:00:00	225.0	10.55	19.1
2026-06-20 22:10:00	225.0	10.38	32.6
2026-06-20 22:20:00	225.0	10.13	23.9
2026-06-20 22:30:00	247.5	9.88	26.8
2026-06-20 22:40:00	247.5	9.63	25.6
2026-06-20 22:50:00	270.0	9.46	18.4
2026-06-20 23:00:00	247.5	9.3	26.3
2026-06-20 23:10:00	225.0	9.38	20.0
2026-06-20 23:20:00	225.0	9.21	13.5
2026-06-20 23:30:00	247.5	9.05	18.2
2026-06-20 23:40:00	225.0	8.8	9.0
2026-06-20 23:50:00	225.0	9.05	21.8
2026-06-21 00:00:00	225.0	9.21	16.6
2026-06-21 00:10:00	202.5	9.38	26.6
2026-06-21 00:20:00	180.0	9.3	28.1
2026-06-21 00:30:00	202.5	9.05	40.7
2026-06-21 00:40:00	180.0	8.8	32.0
2026-06-21 00:50:00	180.0	8.63	35.6
2026-06-21 01:00:00	225.0	8.38	16.7
2026-06-21 01:10:00	157.5	8.38	41.2
2026-06-21 01:20:00	202.5	8.13	36.4
2026-06-21 01:30:00	180.0	7.96	53.8
2026-06-21 01:40:00	180.0	7.8	35.5
2026-06-21 01:50:00	202.5	7.88	32.9
2026-06-21 02:00:00	180.0	7.71	53.8
2026-06-21 02:10:00	180.0	7.38	48.4
2026-06-21 02:20:00	180.0	7.13	22.9
2026-06-21 02:30:00	202.5	7.13	27.2
2026-06-21 02:40:00	180.0	7.13	37.6
2026-06-21 02:50:00	202.5	7.05	38.9
2026-06-21 03:00:00	225.0	6.88	35.6
2026-06-21 03:10:00	202.5	6.97	40.7
2026-06-21 03:20:00	225.0	6.88	30.1
2026-06-21 03:30:00	202.5	6.8	45.2
2026-06-21 03:40:00	180.0	6.72	34.9
2026-06-21 03:50:00	202.5	6.97	36.5
2026-06-21 04:00:00	202.5	7.05	36.4
2026-06-21 04:10:00	225.0	7.13	22.7
2026-06-21 04:20:00	202.5	7.3	31.9
2026-06-21 04:30:00	180.0	7.38	35.8
2026-06-21 04:40:00	180.0	7.47	28.1
2026-06-21 04:50:00	202.5	7.55	33.1
2026-06-21 05:00:00	202.5	7.55	44.1
2026-06-21 05:10:00	180.0	7.71	22.3
2026-06-21 05:20:00	225.0	7.71	37.1
2026-06-21 05:30:00	202.5	7.8	35.5
2026-06-21 05:40:00	202.5	7.71	30.4
2026-06-21 05:50:00	202.5	7.8	21.4
2026-06-21 06:00:00	202.5	7.88	26.5
2026-06-21 06:10:00	202.5	7.88	27.0
2026-06-21 06:20:00	202.5	7.96	22.0
2026-06-21 06:30:00	202.5	8.05	35.1
2026-06-21 06:40:00	247.5	8.13	30.4
2026-06-21 06:50:00	225.0	8.13	18.9
2026-06-21 07:00:00	202.5	8.21	38.2
2026-06-21 07:10:00	202.5	8.38	37.3
2026-06-21 07:20:00	135.0	8.38	36.5
2026-06-21 07:30:00	157.5	8.46	28.4
2026-06-21 07:40:00	157.5	8.55	37.4
2026-06-21 07:50:00	202.5	8.3	31.9
2026-06-21 08:00:00	225.0	8.38	31.1
2026-06-21 08:10:00	225.0	8.46	35.5
2026-06-21 08:20:00	202.5	8.46	25.0
2026-06-21 08:30:00	202.5	8.55	38.0
2026-06-21 08:40:00	202.5	8.55	18.7
2026-06-21 08:50:00	225.0	8.55	23.6
2026-06-21 09:00:00	202.5	8.63	33.5
2026-06-21 09:10:00	225.0	8.71	26.1
2026-06-21 09:20:00	225.0	8.71	23.6
2026-06-21 09:30:00	225.0	8.71	29.7
2026-06-21 09:40:00	202.5	8.71	17.3
2026-06-21 09:50:00	202.5	8.71	31.1
2026-06-21 10:00:00	225.0	8.71	40.0
2026-06-21 10:10:00	225.0	8.71	28.4
2026-06-21 10:20:00	225.0	8.71	29.2
2026-06-21 10:30:00	202.5	8.71	32.6
2026-06-21 10:40:00	202.5	8.63	28.6
2026-06-21 10:50:00	202.5	8.63	33.1
2026-06-21 11:00:00	225.0	8.71	33.3
2026-06-21 11:10:00	202.5	8.71	24.3
2026-06-21 11:20:00	225.0	8.8	31.3
2026-06-21 11:30:00	225.0	8.8	37.3
2026-06-21 11:40:00	225.0	8.8	33.1
2026-06-21 11:50:00	225.0	8.88	32.8
2026-06-21 12:00:00	202.5	8.88	34.0
2026-06-21 12:10:00	180.0	8.88	32.2
2026-06-21 12:20:00	202.5	8.88	41.6
2026-06-21 12:30:00	157.5	8.55	35.1
2026-06-21 12:40:00	180.0	8.63	25.0
2026-06-21 12:50:00	157.5	8.3	16.7
2026-06-21 13:00:00	225.0	8.05	38.2
2026-06-21 13:10:00	157.5	8.05	25.0
2026-06-21 13:20:00	180.0	8.05	22.7
2026-06-21 13:30:00	180.0	8.3	21.1
2026-06-21 13:40:00	247.5	8.63	40.5
2026-06-21 13:50:00	180.0	8.71	41.4
2026-06-21 14:00:00	135.0	8.8	19.3
2026-06-21 14:10:00	202.5	8.88	29.9
2026-06-21 14:20:00	180.0	8.71	27.7
2026-06-21 14:30:00	135.0	8.71	18.7
2026-06-21 14:40:00	180.0	8.8	21.1
2026-06-21 14:50:00	180.0	8.71	24.8
2026-06-21 15:00:00	202.5	8.88	14.8
2026-06-21 15:10:00	225.0	8.88	7.6
2026-06-21 15:20:00	202.5	8.96	24.3
2026-06-21 15:30:00	180.0	9.13	10.6
2026-06-21 15:40:00	180.0	9.38	22.3
2026-06-21 15:50:00	157.5	9.63	10.4
2026-06-21 16:00:00	247.5	9.71	10.3
2026-06-21 16:10:00	157.5	10.13	1.4
2026-06-21 16:20:00	225.0	9.3	8.8
2026-06-21 16:30:00	202.5	9.3	13.5
2026-06-21 16:40:00	157.5	9.13	15.8
2026-06-21 16:50:00	202.5	9.05	0.0
2026-06-21 17:00:00	180.0	9.05	0.0
2026-06-21 17:10:00	225.0	8.88	0.0
2026-06-21 17:20:00	225.0	8.8	0.0
2026-06-21 17:30:00	247.5	9.3	0.0
2026-06-21 17:40:00	292.5	8.96	0.0
2026-06-21 17:50:00	247.5	8.55	0.0
2026-06-21 18:00:00	225.0	8.38	0.0
2026-06-21 18:10:00	225.0	8.21	0.0
2026-06-21 18:20:00	247.5	8.46	0.0
2026-06-21 18:30:00	247.5	7.88	0.0
2026-06-21 18:40:00	247.5	7.38	0.0
2026-06-21 18:50:00	247.5	7.38	0.0
2026-06-21 19:00:00	247.5	7.05	0.0
2026-06-21 19:10:00	270.0	7.47	0.0
2026-06-21 19:20:00	270.0	7.38	0.0
2026-06-21 19:30:00	270.0	7.47	0.0
2026-06-21 19:40:00	225.0	7.05	0.0
2026-06-21 19:50:00	225.0	7.8	0.0
2026-06-21 20:00:00	225.0	8.63	0.0
2026-06-21 20:10:00	225.0	8.38	0.7
2026-06-21 20:20:00	292.5	7.8	0.0
2026-06-21 20:30:00	270.0	7.05	0.0
2026-06-21 20:40:00	270.0	6.38	0.0
2026-06-21 20:50:00	247.5	6.3	12.8
2026-06-21 21:00:00	247.5	5.88	8.1
2026-06-21 21:10:00	270.0	6.3	20.0
2026-06-21 21:20:00	247.5	6.8	9.4
2026-06-21 21:30:00	270.0	6.55	3.2
2026-06-21 21:40:00	247.5	6.22	13.3
2026-06-21 21:50:00	247.5	6.38	24.3
2026-06-21 22:00:00	247.5	7.22	17.6
