# Plataforma: Estación EMAC - Caleta Córdova CMD0
# Tipo: Estación Meteorológica
# Periodo: 2026-05-01 / 2026-05-31
# Generado: 2026-06-04 15:45:31 UTC
# Timestamps: 4029  Variables: 4
# Separador: TAB  |  Valor ausente: NaN
timestamp	Dirección del Viento[°]	Nivel del Agua[m]	Temperatura Exterior[°C]	Velocidad del Viento[km/h]
2026-05-04 00:00:00	270.0	1.21	14.14	13.7
2026-05-04 00:10:00	270.0	1.21	13.97	31.3
2026-05-04 00:20:00	270.0	1.21	13.81	27.4
2026-05-04 00:30:00	270.0	1.21	13.81	20.9
2026-05-04 00:40:00	315.0	1.21	13.89	39.4
2026-05-04 00:50:00	247.5	1.21	13.97	44.8
2026-05-04 01:00:00	270.0	1.21	13.89	29.3
2026-05-04 01:10:00	270.0	1.21	13.81	22.9
2026-05-04 01:20:00	247.5	1.21	13.64	22.7
2026-05-04 01:30:00	247.5	1.21	13.64	23.6
2026-05-04 01:40:00	247.5	1.21	13.81	33.7
2026-05-04 01:50:00	270.0	1.21	13.64	39.4
2026-05-04 02:00:00	292.5	1.21	13.81	35.8
2026-05-04 02:10:00	270.0	1.21	13.72	38.0
2026-05-04 02:20:00	270.0	1.21	13.55	36.4
2026-05-04 02:30:00	247.5	1.21	13.64	29.3
2026-05-04 02:40:00	292.5	1.21	13.64	29.0
2026-05-04 02:50:00	292.5	1.21	13.72	10.6
2026-05-04 03:00:00	292.5	1.21	13.72	23.0
2026-05-04 03:10:00	247.5	1.21	13.64	29.9
2026-05-04 03:20:00	292.5	1.21	13.72	40.3
2026-05-04 03:30:00	292.5	1.21	13.81	35.3
2026-05-04 03:40:00	292.5	1.21	13.89	22.1
2026-05-04 03:50:00	292.5	1.21	13.89	39.8
2026-05-04 04:00:00	247.5	1.21	13.81	56.2
2026-05-04 04:10:00	270.0	1.21	13.89	45.7
2026-05-04 04:20:00	292.5	1.21	13.97	40.5
2026-05-04 04:30:00	247.5	1.21	13.97	42.5
2026-05-04 04:40:00	270.0	1.21	13.97	58.1
2026-05-04 04:50:00	247.5	1.21	14.06	47.5
2026-05-04 05:00:00	270.0	1.21	14.22	51.1
2026-05-04 05:10:00	247.5	1.21	14.06	54.5
2026-05-04 05:20:00	270.0	1.21	13.89	37.3
2026-05-04 05:30:00	247.5	1.21	13.97	62.1
2026-05-04 05:40:00	270.0	1.21	13.72	45.4
2026-05-04 05:50:00	270.0	1.21	13.47	53.1
2026-05-04 06:00:00	270.0	1.21	13.47	56.3
2026-05-04 06:10:00	270.0	1.21	13.47	47.2
2026-05-04 06:20:00	270.0	1.21	13.47	50.0
2026-05-04 06:30:00	247.5	1.21	13.3	30.4
2026-05-04 06:40:00	247.5	1.21	13.22	20.0
2026-05-04 06:50:00	247.5	1.21	13.3	42.7
2026-05-04 07:00:00	247.5	1.21	13.22	31.1
2026-05-04 07:10:00	270.0	1.21	13.05	23.2
2026-05-04 07:20:00	247.5	1.21	13.14	31.9
2026-05-04 07:30:00	270.0	1.21	12.97	30.1
2026-05-04 07:40:00	270.0	1.21	12.89	38.7
2026-05-04 07:50:00	270.0	1.21	13.05	53.3
2026-05-04 08:00:00	247.5	1.21	13.14	28.3
2026-05-04 08:10:00	247.5	1.21	13.14	30.8
2026-05-04 08:20:00	225.0	1.21	12.89	18.0
2026-05-04 08:30:00	225.0	1.21	12.89	30.2
2026-05-04 08:40:00	225.0	1.21	13.47	24.1
2026-05-04 08:50:00	225.0	1.21	13.72	28.4
2026-05-04 09:00:00	247.5	1.21	13.39	29.0
2026-05-04 09:10:00	202.5	1.21	13.14	21.1
2026-05-04 09:20:00	202.5	1.21	13.22	20.7
2026-05-04 09:30:00	225.0	1.21	13.39	30.1
2026-05-04 09:40:00	157.5	1.21	13.14	2.0
2026-05-04 09:50:00	247.5	1.21	13.55	22.0
2026-05-04 10:00:00	292.5	1.21	13.64	21.4
2026-05-04 10:10:00	247.5	1.21	13.72	25.0
2026-05-04 10:20:00	247.5	1.21	13.89	37.1
2026-05-04 10:30:00	247.5	1.21	13.89	33.5
2026-05-04 10:40:00	247.5	1.21	14.06	34.0
2026-05-04 10:50:00	247.5	1.21	14.06	31.0
2026-05-04 11:00:00	247.5	1.21	13.97	34.4
2026-05-04 11:10:00	247.5	1.21	13.81	25.2
2026-05-04 11:20:00	247.5	1.21	13.89	23.4
2026-05-04 11:30:00	270.0	1.25	13.89	8.3
2026-05-04 11:40:00	315.0	1.25	14.06	14.6
2026-05-04 11:50:00	270.0	1.25	14.39	24.8
2026-05-04 12:00:00	247.5	1.25	14.56	14.2
2026-05-04 12:10:00	292.5	1.25	14.64	19.1
2026-05-04 12:20:00	0.0	1.25	14.47	2.2
2026-05-04 12:30:00	337.5	1.25	14.22	0.0
2026-05-04 12:40:00	247.5	1.25	14.56	5.4
2026-05-04 12:50:00	315.0	1.25	14.64	0.0
2026-05-04 13:00:00	247.5	1.25	14.47	0.0
2026-05-04 13:10:00	292.5	1.25	14.72	17.3
2026-05-04 13:20:00	247.5	1.25	14.81	16.0
2026-05-04 13:30:00	247.5	1.25	15.06	18.4
2026-05-04 13:40:00	247.5	1.25	15.32	14.6
2026-05-04 13:50:00	225.0	1.25	15.58	22.7
2026-05-04 14:00:00	225.0	1.25	15.32	35.1
2026-05-04 14:10:00	247.5	1.25	15.23	43.2
2026-05-04 14:20:00	247.5	1.25	15.15	27.4
2026-05-04 14:30:00	247.5	1.25	15.15	16.7
2026-05-04 14:40:00	247.5	1.25	16.0	22.9
2026-05-04 14:50:00	202.5	1.3	16.35	16.2
2026-05-04 15:00:00	247.5	1.34	16.61	22.3
2026-05-04 15:10:00	247.5	1.38	16.86	22.0
2026-05-04 15:20:00	247.5	1.38	17.38	32.6
2026-05-04 15:30:00	315.0	1.38	17.89	16.6
2026-05-04 15:40:00	270.0	1.38	18.07	14.6
2026-05-04 15:50:00	270.0	1.38	17.29	25.2
2026-05-04 16:00:00	270.0	1.38	17.89	25.2
2026-05-04 16:10:00	270.0	1.38	17.89	19.3
2026-05-04 16:20:00	270.0	1.38	18.07	36.4
2026-05-04 16:30:00	270.0	1.38	17.98	26.8
2026-05-04 16:40:00	247.5	1.34	17.89	17.6
2026-05-04 16:50:00	270.0	1.34	18.15	20.7
2026-05-04 17:00:00	247.5	1.34	17.98	38.2
2026-05-04 17:10:00	247.5	1.34	17.38	51.1
2026-05-04 17:20:00	270.0	1.34	17.12	32.6
2026-05-04 17:30:00	270.0	1.34	17.12	21.6
2026-05-04 17:40:00	247.5	1.3	16.86	27.9
2026-05-04 17:50:00	270.0	1.3	16.69	36.9
2026-05-04 18:00:00	247.5	1.25	16.35	42.1
2026-05-04 18:10:00	270.0	1.25	16.0	41.6
2026-05-04 18:20:00	270.0	1.25	15.75	33.3
2026-05-04 18:30:00	247.5	1.25	15.4	30.1
2026-05-04 18:40:00	270.0	1.21	15.23	29.5
2026-05-04 18:50:00	292.5	1.21	15.32	47.3
2026-05-04 19:00:00	247.5	1.21	14.97	34.2
2026-05-04 19:10:00	247.5	1.21	14.89	34.2
2026-05-04 19:20:00	270.0	1.21	14.97	47.3
2026-05-04 19:30:00	270.0	1.21	14.72	34.0
2026-05-04 19:40:00	270.0	1.21	14.72	40.3
2026-05-04 19:50:00	270.0	1.21	14.56	32.8
2026-05-04 20:00:00	247.5	1.21	14.39	34.4
2026-05-04 20:10:00	292.5	1.21	14.31	36.4
2026-05-04 20:20:00	247.5	1.21	14.06	38.9
2026-05-04 20:30:00	247.5	1.21	14.06	28.8
2026-05-04 20:40:00	247.5	1.21	14.14	40.3
2026-05-04 20:50:00	270.0	1.21	14.06	48.1
2026-05-04 21:00:00	270.0	1.21	13.97	44.1
2026-05-04 21:10:00	247.5	1.21	13.64	28.6
2026-05-04 21:20:00	247.5	1.16	13.47	26.3
2026-05-04 21:30:00	247.5	1.16	13.55	21.2
2026-05-04 21:40:00	247.5	1.16	13.64	45.5
2026-05-04 21:50:00	247.5	1.16	13.64	36.7
2026-05-04 22:00:00	270.0	1.16	13.55	50.4
2026-05-04 22:10:00	247.5	1.16	13.55	53.3
2026-05-04 22:20:00	247.5	1.16	13.39	59.0
2026-05-04 22:30:00	247.5	1.16	13.14	50.8
2026-05-04 22:40:00	225.0	1.16	13.14	61.0
2026-05-04 22:50:00	247.5	1.16	13.05	54.2
2026-05-04 23:00:00	247.5	1.16	13.14	56.2
2026-05-04 23:10:00	270.0	1.16	12.8	21.6
2026-05-04 23:20:00	270.0	1.16	12.55	22.1
2026-05-04 23:30:00	270.0	1.16	12.22	20.2
2026-05-04 23:40:00	247.5	1.16	12.05	11.0
2026-05-04 23:50:00	270.0	1.16	12.22	14.0
2026-05-05 00:00:00	247.5	1.16	12.13	22.9
2026-05-05 00:10:00	270.0	1.16	11.97	16.4
2026-05-05 00:20:00	270.0	1.16	11.8	15.3
2026-05-05 00:30:00	270.0	1.16	11.63	24.5
2026-05-05 00:40:00	292.5	1.16	11.47	27.4
2026-05-05 00:50:00	247.5	1.16	11.47	19.6
2026-05-05 01:00:00	247.5	1.16	11.38	28.8
2026-05-05 01:10:00	247.5	1.16	11.3	27.9
2026-05-05 01:20:00	270.0	1.12	11.05	35.8
2026-05-05 01:30:00	247.5	1.12	10.97	29.3
2026-05-05 01:40:00	270.0	1.12	10.88	23.2
2026-05-05 01:50:00	247.5	1.12	10.71	33.5
2026-05-05 02:00:00	247.5	1.12	10.38	22.3
2026-05-05 02:10:00	247.5	1.12	10.21	22.1
2026-05-05 02:20:00	225.0	1.12	10.71	7.4
2026-05-05 02:30:00	225.0	1.12	10.3	16.9
2026-05-05 02:40:00	202.5	1.12	10.63	16.4
2026-05-05 02:50:00	202.5	1.12	10.55	9.2
2026-05-05 03:00:00	270.0	1.12	11.05	33.3
2026-05-05 03:10:00	247.5	1.12	11.13	28.1
2026-05-05 03:20:00	247.5	1.12	11.13	28.1
2026-05-05 03:30:00	247.5	1.12	10.97	33.3
2026-05-05 03:40:00	247.5	1.12	11.13	32.8
2026-05-05 03:50:00	247.5	1.12	11.22	32.9
2026-05-05 04:00:00	247.5	1.12	11.63	50.8
2026-05-05 04:10:00	247.5	1.12	11.72	29.7
2026-05-05 04:20:00	247.5	1.12	11.88	44.8
2026-05-05 04:30:00	247.5	1.12	11.8	32.2
2026-05-05 04:40:00	247.5	1.16	11.8	35.6
2026-05-05 04:50:00	247.5	1.16	11.72	30.2
2026-05-05 05:00:00	247.5	1.16	11.72	38.7
2026-05-05 05:10:00	247.5	1.16	11.72	47.2
2026-05-05 05:20:00	247.5	1.12	11.72	61.0
2026-05-05 05:30:00	247.5	1.16	11.63	28.1
2026-05-05 05:40:00	270.0	1.12	11.63	45.5
2026-05-05 05:50:00	270.0	1.12	11.38	31.3
2026-05-05 06:00:00	247.5	1.12	10.8	34.7
2026-05-05 06:10:00	247.5	1.12	10.55	40.1
2026-05-05 06:20:00	270.0	1.12	10.3	41.2
2026-05-05 06:30:00	270.0	1.12	10.13	29.2
2026-05-05 06:40:00	270.0	1.12	10.05	34.2
2026-05-05 06:50:00	270.0	1.12	9.96	29.3
2026-05-05 07:00:00	270.0	1.12	10.05	20.7
2026-05-05 07:10:00	247.5	1.12	10.38	17.5
2026-05-05 07:20:00	270.0	1.12	10.38	20.7
2026-05-05 07:30:00	270.0	1.12	10.3	46.4
2026-05-05 07:40:00	270.0	1.12	10.21	26.5
2026-05-05 07:50:00	247.5	1.12	10.38	29.5
2026-05-05 08:00:00	247.5	1.12	10.3	21.4
2026-05-05 08:10:00	247.5	1.12	10.38	20.3
2026-05-05 08:20:00	270.0	1.12	10.55	36.9
2026-05-05 08:30:00	247.5	1.12	10.3	38.2
2026-05-05 08:40:00	270.0	1.12	10.38	43.2
2026-05-05 08:50:00	270.0	1.12	10.71	29.7
2026-05-05 09:00:00	270.0	1.12	10.8	31.9
2026-05-05 09:10:00	270.0	1.12	10.88	44.5
2026-05-05 09:20:00	270.0	1.16	11.05	32.8
2026-05-05 09:30:00	247.5	1.16	11.3	33.3
2026-05-05 09:40:00	270.0	1.16	11.63	38.0
2026-05-05 09:50:00	270.0	1.16	11.72	30.8
2026-05-05 10:00:00	247.5	1.16	11.88	40.9
2026-05-05 10:10:00	247.5	1.21	12.22	19.3
2026-05-05 10:20:00	247.5	1.21	12.8	18.7
2026-05-05 10:30:00	247.5	1.21	13.14	39.6
2026-05-05 10:40:00	247.5	1.25	13.3	49.9
2026-05-05 10:50:00	247.5	1.25	13.64	45.7
2026-05-05 11:00:00	270.0	1.25	13.81	43.4
2026-05-05 11:10:00	247.5	1.25	14.22	27.4
2026-05-05 11:20:00	247.5	1.25	14.39	27.5
2026-05-05 11:30:00	270.0	1.3	14.64	23.0
2026-05-05 11:40:00	247.5	1.3	14.97	23.6
2026-05-05 11:50:00	247.5	1.3	15.23	23.4
2026-05-05 12:00:00	247.5	1.3	15.23	27.4
2026-05-05 12:10:00	270.0	1.3	15.58	27.2
2026-05-05 12:20:00	337.5	1.3	16.0	6.1
2026-05-05 12:30:00	270.0	1.34	15.92	13.3
2026-05-05 12:40:00	247.5	1.34	15.92	13.3
2026-05-05 12:50:00	247.5	1.34	16.26	17.5
2026-05-05 13:00:00	270.0	1.34	16.52	8.5
2026-05-05 13:10:00	247.5	1.34	16.43	11.2
2026-05-05 13:20:00	135.0	1.34	16.26	10.6
2026-05-05 13:30:00	112.5	1.34	15.66	2.5
2026-05-05 13:40:00	292.5	1.34	16.52	0.0
2026-05-05 13:50:00	45.0	1.34	14.81	0.0
2026-05-05 14:00:00	90.0	1.38	14.56	6.7
2026-05-05 14:10:00	90.0	1.34	13.64	10.6
2026-05-05 14:20:00	90.0	1.34	13.89	8.8
2026-05-05 14:30:00	90.0	1.34	13.39	21.2
2026-05-05 14:40:00	45.0	1.34	13.55	12.8
2026-05-05 14:50:00	45.0	1.3	13.47	12.8
2026-05-05 15:00:00	90.0	1.3	12.97	11.5
2026-05-05 15:10:00	67.5	1.3	12.97	21.8
2026-05-05 15:20:00	112.5	1.3	13.3	9.0
2026-05-05 15:30:00	90.0	1.3	12.8	14.0
2026-05-05 15:40:00	90.0	1.3	12.89	16.4
2026-05-05 15:50:00	45.0	1.3	12.89	11.3
2026-05-05 16:00:00	0.0	1.3	13.81	0.2
2026-05-05 16:10:00	337.5	1.3	13.89	14.6
2026-05-05 16:20:00	337.5	1.3	13.64	7.0
2026-05-05 16:30:00	337.5	1.3	13.89	2.9
2026-05-05 16:40:00	0.0	1.25	13.47	10.4
2026-05-05 16:50:00	67.5	1.25	13.97	3.6
2026-05-05 17:00:00	45.0	1.25	13.22	0.0
2026-05-05 17:10:00	45.0	1.25	13.72	0.9
2026-05-05 17:20:00	0.0	1.25	13.64	8.5
2026-05-05 17:30:00	22.5	1.25	13.39	9.5
2026-05-05 17:40:00	22.5	1.25	13.64	0.0
2026-05-05 17:50:00	22.5	1.21	12.72	20.7
2026-05-05 18:00:00	0.0	1.21	12.39	20.9
2026-05-05 18:10:00	0.0	1.16	12.47	18.2
2026-05-05 18:20:00	22.5	1.16	12.39	0.0
2026-05-05 18:30:00	45.0	1.16	12.3	8.1
2026-05-05 18:40:00	45.0	1.16	12.13	0.0
2026-05-05 18:50:00	67.5	1.12	11.97	5.6
2026-05-05 19:00:00	45.0	1.12	12.05	0.0
2026-05-05 19:10:00	67.5	1.12	12.05	0.0
2026-05-05 19:20:00	22.5	1.12	12.05	2.7
2026-05-05 19:30:00	337.5	1.12	11.8	5.9
2026-05-05 19:40:00	315.0	1.12	10.88	0.0
2026-05-05 19:50:00	247.5	1.12	10.38	0.0
2026-05-05 20:00:00	247.5	1.12	10.3	4.3
2026-05-05 20:10:00	247.5	1.12	10.21	0.0
2026-05-05 20:20:00	247.5	1.07	10.63	7.9
2026-05-05 20:30:00	247.5	1.07	10.3	0.0
2026-05-05 20:40:00	225.0	1.07	10.13	0.0
2026-05-05 20:50:00	247.5	1.07	9.88	0.0
2026-05-05 21:00:00	247.5	1.07	9.63	0.0
2026-05-05 21:10:00	247.5	1.07	9.71	0.0
2026-05-05 21:20:00	247.5	1.07	9.8	0.0
2026-05-05 21:30:00	315.0	1.07	9.63	0.0
2026-05-05 21:40:00	270.0	1.07	9.71	0.0
2026-05-05 21:50:00	270.0	1.07	9.88	0.0
2026-05-05 22:00:00	315.0	1.07	9.8	0.0
2026-05-05 22:10:00	270.0	1.07	9.88	0.0
2026-05-05 22:20:00	292.5	1.07	9.88	0.0
2026-05-05 22:30:00	270.0	1.07	9.63	0.0
2026-05-05 22:40:00	270.0	1.07	9.05	0.0
2026-05-05 22:50:00	270.0	1.07	8.96	0.0
2026-05-05 23:00:00	270.0	1.07	8.88	2.5
2026-05-05 23:10:00	225.0	1.07	8.71	0.0
2026-05-05 23:20:00	225.0	1.07	8.8	3.4
2026-05-05 23:30:00	247.5	1.07	8.63	10.1
2026-05-05 23:40:00	292.5	1.07	8.63	6.7
2026-05-05 23:50:00	270.0	1.07	8.88	0.0
2026-05-06 00:00:00	247.5	NaN	8.96	0.0
2026-05-06 00:10:00	315.0	NaN	8.88	0.0
2026-05-06 00:20:00	202.5	NaN	8.63	0.0
2026-05-06 00:30:00	270.0	NaN	8.63	0.0
2026-05-06 00:40:00	270.0	NaN	8.63	0.0
2026-05-06 00:50:00	270.0	NaN	8.3	9.2
2026-05-06 01:00:00	247.5	NaN	7.96	0.0
2026-05-06 01:10:00	270.0	NaN	8.05	0.0
2026-05-06 01:20:00	247.5	NaN	8.46	0.0
2026-05-06 01:30:00	247.5	NaN	8.13	0.0
2026-05-06 01:40:00	247.5	NaN	8.05	4.9
2026-05-06 01:50:00	270.0	NaN	8.21	13.0
2026-05-06 02:00:00	247.5	NaN	8.55	0.2
2026-05-06 02:10:00	292.5	NaN	8.55	0.0
2026-05-06 02:20:00	247.5	NaN	8.55	0.0
2026-05-06 02:30:00	292.5	NaN	9.13	2.0
2026-05-06 02:40:00	247.5	NaN	8.46	10.4
2026-05-06 02:50:00	225.0	NaN	8.3	7.6
2026-05-06 03:00:00	247.5	NaN	8.21	5.9
2026-05-06 03:10:00	225.0	NaN	8.38	5.6
2026-05-06 03:20:00	270.0	NaN	8.3	0.0
2026-05-06 03:30:00	247.5	NaN	8.38	0.0
2026-05-06 03:40:00	247.5	NaN	8.13	0.0
2026-05-06 03:50:00	247.5	NaN	7.71	0.0
2026-05-06 04:00:00	247.5	NaN	7.55	10.6
2026-05-06 04:10:00	247.5	NaN	7.8	11.7
2026-05-06 04:20:00	247.5	NaN	8.13	7.0
2026-05-06 04:30:00	247.5	NaN	7.88	10.6
2026-05-06 04:40:00	247.5	NaN	7.8	7.9
2026-05-06 04:50:00	247.5	NaN	7.71	8.6
2026-05-06 05:00:00	247.5	NaN	7.22	0.0
2026-05-06 05:10:00	247.5	NaN	7.71	12.2
2026-05-06 05:20:00	247.5	NaN	8.05	5.8
2026-05-06 05:30:00	270.0	NaN	7.71	0.0
2026-05-06 05:40:00	247.5	NaN	8.21	7.0
2026-05-06 05:50:00	247.5	NaN	7.96	0.0
2026-05-06 06:00:00	247.5	NaN	7.71	8.1
2026-05-06 06:10:00	225.0	NaN	7.3	0.0
2026-05-06 06:20:00	225.0	NaN	7.38	0.0
2026-05-06 06:30:00	270.0	NaN	7.3	0.0
2026-05-06 06:40:00	247.5	NaN	7.22	0.0
2026-05-06 06:50:00	247.5	NaN	7.3	0.0
2026-05-06 07:00:00	247.5	NaN	6.97	0.0
2026-05-06 07:10:00	270.0	NaN	6.97	0.0
2026-05-06 07:20:00	247.5	NaN	7.22	0.0
2026-05-06 07:30:00	247.5	NaN	7.05	0.0
2026-05-06 07:40:00	247.5	NaN	7.3	0.0
2026-05-06 07:50:00	270.0	NaN	7.13	0.0
2026-05-06 08:00:00	270.0	NaN	7.22	0.0
2026-05-06 08:10:00	270.0	NaN	7.13	0.0
2026-05-06 08:20:00	247.5	NaN	6.8	0.0
2026-05-06 08:30:00	247.5	NaN	6.63	0.0
2026-05-06 08:40:00	270.0	NaN	6.97	0.0
2026-05-06 08:50:00	247.5	NaN	7.22	0.0
2026-05-06 09:00:00	247.5	NaN	6.63	6.3
2026-05-06 09:10:00	247.5	NaN	6.88	0.0
2026-05-06 09:20:00	247.5	NaN	7.38	10.6
2026-05-06 09:30:00	270.0	NaN	7.13	0.0
2026-05-06 09:40:00	247.5	NaN	7.22	9.4
2026-05-06 09:50:00	247.5	NaN	7.38	0.0
2026-05-06 10:00:00	225.0	NaN	7.71	0.0
2026-05-06 10:10:00	247.5	NaN	7.96	0.0
2026-05-06 10:20:00	270.0	NaN	8.3	0.0
2026-05-06 10:30:00	247.5	NaN	8.46	0.0
2026-05-06 10:40:00	225.0	NaN	8.88	0.0
2026-05-06 10:50:00	225.0	NaN	9.3	0.0
2026-05-06 11:00:00	225.0	NaN	9.63	0.0
2026-05-06 11:10:00	225.0	NaN	10.05	0.0
2026-05-06 11:20:00	202.5	NaN	9.8	0.0
2026-05-06 11:30:00	225.0	NaN	9.88	0.0
2026-05-06 11:40:00	135.0	NaN	9.96	0.0
2026-05-06 11:50:00	180.0	NaN	9.96	0.0
2026-05-06 12:00:00	180.0	NaN	9.96	0.0
2026-05-06 12:10:00	202.5	NaN	10.05	0.0
2026-05-06 12:20:00	180.0	NaN	10.13	10.1
2026-05-06 12:30:00	180.0	NaN	10.21	0.0
2026-05-06 12:40:00	157.5	NaN	10.13	0.9
2026-05-06 12:50:00	180.0	NaN	10.13	0.0
2026-05-06 13:00:00	180.0	NaN	10.05	0.4
2026-05-06 13:10:00	180.0	NaN	9.96	0.4
2026-05-06 13:20:00	225.0	NaN	10.05	7.6
2026-05-06 13:30:00	202.5	NaN	9.96	0.0
2026-05-06 13:40:00	180.0	NaN	9.96	2.5
2026-05-06 13:50:00	202.5	NaN	10.13	0.0
2026-05-06 14:00:00	157.5	NaN	10.13	6.1
2026-05-06 14:10:00	180.0	NaN	10.13	1.8
2026-05-06 14:20:00	180.0	NaN	10.05	5.8
2026-05-06 14:30:00	180.0	NaN	10.05	7.6
2026-05-06 14:40:00	180.0	NaN	9.96	6.7
2026-05-06 14:50:00	180.0	NaN	9.88	8.8
2026-05-06 15:00:00	157.5	NaN	9.8	14.9
2026-05-06 15:10:00	180.0	NaN	9.8	0.0
2026-05-06 15:20:00	202.5	NaN	9.8	7.0
2026-05-06 15:30:00	202.5	NaN	9.88	0.0
2026-05-06 15:40:00	180.0	NaN	9.88	14.8
2026-05-06 15:50:00	202.5	NaN	9.88	13.3
2026-05-06 16:00:00	180.0	NaN	9.96	10.4
2026-05-06 16:10:00	202.5	NaN	9.88	14.6
2026-05-06 16:20:00	202.5	NaN	9.8	4.0
2026-05-06 16:30:00	202.5	NaN	9.63	10.3
2026-05-06 16:40:00	315.0	NaN	9.21	10.8
2026-05-06 16:50:00	247.5	NaN	9.38	0.0
2026-05-06 17:00:00	270.0	NaN	9.63	0.0
2026-05-06 17:10:00	90.0	NaN	10.13	0.0
2026-05-06 17:20:00	135.0	NaN	10.71	11.2
2026-05-06 17:30:00	112.5	NaN	10.71	15.7
2026-05-06 17:40:00	90.0	NaN	10.63	25.0
2026-05-06 17:50:00	112.5	NaN	10.63	23.8
2026-05-06 18:00:00	112.5	NaN	10.71	13.3
2026-05-06 18:10:00	90.0	NaN	10.63	17.8
2026-05-06 18:20:00	112.5	NaN	10.71	15.1
2026-05-06 18:30:00	112.5	NaN	10.71	16.0
2026-05-06 18:40:00	112.5	NaN	10.71	11.5
2026-05-06 18:50:00	135.0	NaN	10.63	13.7
2026-05-06 19:00:00	135.0	NaN	10.63	18.2
2026-05-06 19:10:00	135.0	NaN	10.46	22.0
2026-05-06 19:20:00	157.5	NaN	10.55	13.7
2026-05-06 19:30:00	180.0	NaN	10.46	14.4
2026-05-06 19:40:00	157.5	NaN	10.55	21.8
2026-05-06 19:50:00	157.5	NaN	10.55	18.9
2026-05-06 20:00:00	180.0	NaN	10.63	17.6
2026-05-06 20:10:00	225.0	NaN	10.46	7.4
2026-05-06 20:20:00	157.5	NaN	10.38	8.3
2026-05-06 20:30:00	180.0	NaN	10.38	19.4
2026-05-06 20:40:00	135.0	NaN	10.3	13.0
2026-05-06 20:50:00	180.0	NaN	10.21	11.3
2026-05-06 21:00:00	157.5	NaN	10.3	17.5
2026-05-06 21:10:00	180.0	NaN	10.13	18.0
2026-05-06 21:20:00	157.5	NaN	9.96	8.3
2026-05-06 21:30:00	270.0	NaN	9.96	5.6
2026-05-06 21:40:00	225.0	NaN	10.13	12.6
2026-05-06 21:50:00	180.0	NaN	9.96	29.2
2026-05-06 22:00:00	180.0	NaN	9.96	16.4
2026-05-06 22:10:00	202.5	NaN	9.63	25.2
2026-05-06 22:20:00	202.5	NaN	9.8	28.3
2026-05-06 22:30:00	202.5	NaN	9.8	26.3
2026-05-06 22:40:00	0.0	NaN	9.71	10.3
2026-05-06 22:50:00	202.5	NaN	9.63	19.8
2026-05-06 23:00:00	112.5	NaN	9.8	8.1
2026-05-06 23:10:00	202.5	NaN	9.71	21.2
2026-05-06 23:20:00	225.0	NaN	9.55	24.7
2026-05-06 23:30:00	202.5	NaN	9.3	23.8
2026-05-06 23:40:00	202.5	NaN	9.21	23.9
2026-05-06 23:50:00	202.5	NaN	9.13	23.9
2026-05-07 00:00:00	157.5	NaN	9.21	3.4
2026-05-07 00:10:00	225.0	NaN	9.13	24.7
2026-05-07 00:20:00	225.0	NaN	9.05	28.4
2026-05-07 00:30:00	247.5	NaN	9.05	24.1
2026-05-07 00:40:00	225.0	NaN	9.05	20.7
2026-05-07 00:50:00	225.0	NaN	9.05	27.4
2026-05-07 01:00:00	202.5	NaN	8.96	18.0
2026-05-07 01:10:00	202.5	NaN	9.05	27.0
2026-05-07 01:20:00	202.5	NaN	9.05	13.1
2026-05-07 01:30:00	202.5	NaN	9.13	16.6
2026-05-07 01:40:00	202.5	NaN	9.05	23.8
2026-05-07 01:50:00	202.5	NaN	9.05	18.5
2026-05-07 02:00:00	202.5	NaN	8.96	18.2
2026-05-07 02:10:00	180.0	NaN	8.88	20.3
2026-05-07 02:20:00	225.0	NaN	8.96	23.2
2026-05-07 02:30:00	247.5	NaN	8.96	31.5
2026-05-07 02:40:00	225.0	NaN	9.05	24.7
2026-05-07 02:50:00	202.5	NaN	8.96	27.9
2026-05-07 03:00:00	202.5	NaN	8.96	28.8
2026-05-07 03:10:00	225.0	NaN	8.96	26.3
2026-05-07 03:20:00	225.0	NaN	8.96	15.3
2026-05-07 03:30:00	225.0	NaN	8.96	24.1
2026-05-07 03:40:00	202.5	NaN	8.88	20.0
2026-05-07 03:50:00	225.0	NaN	8.96	30.6
2026-05-07 04:00:00	202.5	NaN	8.96	18.5
2026-05-07 04:10:00	202.5	NaN	8.88	23.4
2026-05-07 04:20:00	202.5	NaN	8.71	24.5
2026-05-07 04:30:00	225.0	NaN	8.71	17.8
2026-05-07 04:40:00	202.5	NaN	8.55	27.9
2026-05-07 04:50:00	225.0	NaN	8.46	12.2
2026-05-07 05:00:00	202.5	NaN	8.46	16.2
2026-05-07 05:10:00	247.5	NaN	8.63	25.7
2026-05-07 05:20:00	225.0	NaN	8.71	23.6
2026-05-07 05:30:00	225.0	NaN	8.8	28.1
2026-05-07 05:40:00	225.0	NaN	8.8	20.9
2026-05-07 05:50:00	202.5	NaN	8.88	22.7
2026-05-07 06:00:00	225.0	NaN	8.88	27.2
2026-05-07 06:10:00	202.5	NaN	8.8	22.5
2026-05-07 06:20:00	202.5	NaN	8.71	23.0
2026-05-07 06:30:00	225.0	NaN	8.71	20.7
2026-05-07 06:40:00	202.5	NaN	8.63	14.8
2026-05-07 06:50:00	247.5	NaN	8.71	12.2
2026-05-07 07:00:00	225.0	NaN	8.63	28.8
2026-05-07 07:10:00	202.5	NaN	8.63	24.3
