# Plataforma: Boya CIDMAR-2
# Tipo: Boya Oceanográfica
# Periodo: 2025-05-01 / 2025-05-31
# Generado: 2026-05-07 14:50:50 UTC
# Timestamps: 1194  Variables: 7
# Separador: TAB  |  Valor ausente: NaN
timestamp	Altura de Olas[m]	Batería[V]	Radiación PAR[µmol/m2/s]	Dirección de la corriente[°]	Velocidad de la corriente[m/s]	Dirección de Olas[°]	Periodo de Olas[s]
2025-05-27 19:10:00	NaN	13.41	NaN	NaN	NaN	NaN	NaN
2025-05-27 19:20:00	NaN	13.33	NaN	NaN	NaN	NaN	NaN
2025-05-27 19:30:00	NaN	13.3	NaN	NaN	NaN	NaN	NaN
2025-05-27 19:40:00	NaN	13.26	NaN	NaN	NaN	NaN	NaN
2025-05-27 19:50:00	NaN	13.2	NaN	NaN	NaN	NaN	NaN
2025-05-27 20:00:00	NaN	13.16	NaN	NaN	NaN	NaN	NaN
2025-05-27 20:10:00	NaN	13.13	NaN	NaN	NaN	NaN	NaN
2025-05-27 20:20:00	NaN	13.07	NaN	NaN	NaN	NaN	NaN
2025-05-27 20:30:00	NaN	13.07	NaN	NaN	NaN	NaN	NaN
2025-05-27 20:40:00	NaN	13.04	NaN	NaN	NaN	NaN	NaN
2025-05-27 20:50:00	NaN	13.01	NaN	NaN	NaN	NaN	NaN
2025-05-27 21:00:00	NaN	13.01	NaN	NaN	NaN	NaN	NaN
2025-05-27 21:10:00	NaN	13.0	NaN	NaN	NaN	NaN	NaN
2025-05-27 21:20:00	NaN	12.95	NaN	NaN	NaN	NaN	NaN
2025-05-27 21:30:00	NaN	12.98	NaN	NaN	NaN	NaN	NaN
2025-05-27 21:40:00	NaN	12.98	NaN	NaN	NaN	NaN	NaN
2025-05-27 21:50:00	NaN	12.95	NaN	NaN	NaN	NaN	NaN
2025-05-27 22:00:00	NaN	12.97	NaN	NaN	NaN	NaN	NaN
2025-05-27 22:10:00	NaN	12.97	NaN	NaN	NaN	NaN	NaN
2025-05-27 22:20:00	NaN	12.92	NaN	NaN	NaN	NaN	NaN
2025-05-27 22:30:00	NaN	12.97	NaN	NaN	NaN	NaN	NaN
2025-05-27 22:40:00	NaN	12.97	NaN	NaN	NaN	NaN	NaN
2025-05-27 22:50:00	NaN	12.92	NaN	NaN	NaN	NaN	NaN
2025-05-27 23:00:00	NaN	12.95	NaN	NaN	NaN	NaN	NaN
2025-05-27 23:10:00	NaN	12.95	NaN	NaN	NaN	NaN	NaN
2025-05-27 23:20:00	NaN	12.94	NaN	NaN	NaN	NaN	NaN
2025-05-27 23:30:00	NaN	12.95	NaN	NaN	NaN	NaN	NaN
2025-05-27 23:40:00	NaN	12.95	NaN	NaN	NaN	NaN	NaN
2025-05-27 23:50:00	NaN	12.85	NaN	NaN	NaN	NaN	NaN
2025-05-28 00:00:00	NaN	12.95	NaN	NaN	NaN	NaN	NaN
2025-05-28 00:10:00	NaN	12.95	NaN	NaN	NaN	NaN	NaN
2025-05-28 00:20:00	NaN	12.94	NaN	NaN	NaN	NaN	NaN
2025-05-28 00:30:00	NaN	12.95	NaN	NaN	NaN	NaN	NaN
2025-05-28 00:40:00	NaN	12.95	NaN	NaN	NaN	NaN	NaN
2025-05-28 00:50:00	NaN	12.94	NaN	NaN	NaN	NaN	NaN
2025-05-28 01:00:00	NaN	12.95	NaN	NaN	NaN	NaN	NaN
2025-05-28 01:10:00	NaN	12.95	NaN	NaN	NaN	NaN	NaN
2025-05-28 01:20:00	NaN	12.92	NaN	NaN	NaN	NaN	NaN
2025-05-28 01:30:00	NaN	12.95	NaN	NaN	NaN	NaN	NaN
2025-05-28 01:40:00	NaN	12.95	NaN	NaN	NaN	NaN	NaN
2025-05-28 01:50:00	NaN	12.92	NaN	NaN	NaN	NaN	NaN
2025-05-28 02:00:00	NaN	12.94	NaN	NaN	NaN	NaN	NaN
2025-05-28 02:10:00	NaN	12.94	NaN	NaN	NaN	NaN	NaN
2025-05-28 02:20:00	NaN	12.92	NaN	NaN	NaN	NaN	NaN
2025-05-28 02:30:00	NaN	12.92	NaN	NaN	NaN	NaN	NaN
2025-05-28 02:40:00	NaN	12.92	NaN	NaN	NaN	NaN	NaN
2025-05-28 02:50:00	NaN	12.88	NaN	NaN	NaN	NaN	NaN
2025-05-28 03:00:00	NaN	12.92	NaN	NaN	NaN	NaN	NaN
2025-05-28 03:10:00	NaN	12.92	NaN	NaN	NaN	NaN	NaN
2025-05-28 03:20:00	NaN	12.89	NaN	NaN	NaN	NaN	NaN
2025-05-28 03:30:00	NaN	12.92	NaN	NaN	NaN	NaN	NaN
2025-05-28 03:40:00	NaN	12.94	NaN	NaN	NaN	NaN	NaN
2025-05-28 03:50:00	NaN	12.91	NaN	NaN	NaN	NaN	NaN
2025-05-28 04:00:00	NaN	12.92	NaN	NaN	NaN	NaN	NaN
2025-05-28 04:10:00	NaN	12.92	NaN	NaN	NaN	NaN	NaN
2025-05-28 04:20:00	NaN	12.89	NaN	NaN	NaN	NaN	NaN
2025-05-28 04:30:00	NaN	12.92	NaN	NaN	NaN	NaN	NaN
2025-05-28 04:40:00	NaN	12.92	NaN	NaN	NaN	NaN	NaN
2025-05-28 04:50:00	NaN	12.88	NaN	NaN	NaN	NaN	NaN
2025-05-28 05:00:00	NaN	12.91	NaN	NaN	NaN	NaN	NaN
2025-05-28 05:10:00	NaN	12.91	NaN	NaN	NaN	NaN	NaN
2025-05-28 05:20:00	NaN	12.86	NaN	NaN	NaN	NaN	NaN
2025-05-28 05:30:00	NaN	12.91	NaN	NaN	NaN	NaN	NaN
2025-05-28 05:40:00	NaN	12.91	NaN	NaN	NaN	NaN	NaN
2025-05-28 05:50:00	NaN	12.88	NaN	NaN	NaN	NaN	NaN
2025-05-28 06:00:00	NaN	12.89	NaN	NaN	NaN	NaN	NaN
2025-05-28 06:10:00	NaN	12.89	NaN	NaN	NaN	NaN	NaN
2025-05-28 06:20:00	NaN	12.85	NaN	NaN	NaN	NaN	NaN
2025-05-28 06:30:00	NaN	12.88	NaN	NaN	NaN	NaN	NaN
2025-05-28 06:40:00	NaN	12.88	NaN	NaN	NaN	NaN	NaN
2025-05-28 06:50:00	NaN	12.83	NaN	NaN	NaN	NaN	NaN
2025-05-28 07:00:00	NaN	12.86	NaN	NaN	NaN	NaN	NaN
2025-05-28 07:10:00	NaN	12.86	NaN	NaN	NaN	NaN	NaN
2025-05-28 07:20:00	NaN	12.85	NaN	NaN	NaN	NaN	NaN
2025-05-28 07:30:00	NaN	12.86	NaN	NaN	NaN	NaN	NaN
2025-05-28 07:40:00	NaN	12.86	NaN	NaN	NaN	NaN	NaN
2025-05-28 07:50:00	NaN	12.83	NaN	NaN	NaN	NaN	NaN
2025-05-28 11:00:00	NaN	14.46	NaN	NaN	NaN	NaN	NaN
2025-05-28 11:10:00	NaN	14.45	NaN	NaN	NaN	NaN	NaN
2025-05-28 11:20:00	NaN	14.4	NaN	NaN	NaN	NaN	NaN
2025-05-28 11:30:00	NaN	14.42	NaN	NaN	NaN	NaN	NaN
2025-05-28 11:40:00	NaN	14.36	NaN	NaN	NaN	NaN	NaN
2025-05-28 11:50:00	NaN	14.37	NaN	NaN	NaN	NaN	NaN
2025-05-28 12:00:00	NaN	14.37	NaN	NaN	NaN	NaN	NaN
2025-05-28 12:10:00	NaN	14.36	NaN	NaN	NaN	NaN	NaN
2025-05-28 12:20:00	NaN	14.33	NaN	NaN	NaN	NaN	NaN
2025-05-28 12:30:00	NaN	14.33	NaN	NaN	NaN	NaN	NaN
2025-05-28 12:40:00	NaN	14.33	NaN	NaN	NaN	NaN	NaN
2025-05-28 12:50:00	NaN	14.3	NaN	NaN	NaN	NaN	NaN
2025-05-28 13:00:00	NaN	14.31	NaN	NaN	NaN	NaN	NaN
2025-05-28 13:10:00	NaN	14.31	NaN	NaN	NaN	NaN	NaN
2025-05-28 13:20:00	NaN	14.27	NaN	NaN	NaN	NaN	NaN
2025-05-28 13:30:00	NaN	14.3	NaN	NaN	NaN	NaN	NaN
2025-05-28 13:40:00	NaN	14.28	NaN	NaN	NaN	NaN	NaN
2025-05-28 16:00:00	NaN	14.25	NaN	NaN	NaN	NaN	NaN
2025-05-28 16:10:00	NaN	14.21	NaN	NaN	NaN	NaN	NaN
2025-05-28 16:20:00	NaN	14.08	NaN	NaN	NaN	NaN	NaN
2025-05-28 16:30:00	NaN	14.04	NaN	NaN	NaN	NaN	NaN
2025-05-28 16:40:00	NaN	14.01	NaN	NaN	NaN	NaN	NaN
2025-05-28 16:50:00	NaN	13.95	NaN	NaN	NaN	NaN	NaN
2025-05-28 17:00:00	NaN	14.34	NaN	NaN	NaN	NaN	NaN
2025-05-28 17:10:00	NaN	14.31	NaN	NaN	NaN	NaN	NaN
2025-05-28 17:30:00	NaN	14.31	NaN	NaN	NaN	NaN	NaN
2025-05-28 19:00:00	NaN	13.44	NaN	NaN	NaN	NaN	NaN
2025-05-28 19:10:00	NaN	13.38	NaN	NaN	NaN	NaN	NaN
2025-05-28 19:20:00	NaN	13.3	NaN	NaN	NaN	NaN	NaN
2025-05-28 19:30:00	NaN	13.29	NaN	NaN	NaN	NaN	NaN
2025-05-28 19:40:00	NaN	13.24	NaN	NaN	NaN	NaN	NaN
2025-05-28 19:50:00	NaN	13.16	NaN	NaN	NaN	NaN	NaN
2025-05-28 20:00:00	NaN	13.15	NaN	NaN	NaN	NaN	NaN
2025-05-28 20:10:00	NaN	13.12	NaN	NaN	NaN	NaN	NaN
2025-05-28 20:20:00	NaN	13.06	NaN	NaN	NaN	NaN	NaN
2025-05-28 20:30:00	NaN	13.06	NaN	NaN	NaN	NaN	NaN
2025-05-28 20:40:00	NaN	13.03	NaN	NaN	NaN	NaN	NaN
2025-05-28 21:00:00	NaN	13.0	NaN	NaN	NaN	NaN	NaN
2025-05-28 22:30:00	NaN	12.94	NaN	NaN	NaN	NaN	NaN
2025-05-28 22:40:00	NaN	12.94	NaN	NaN	NaN	NaN	NaN
2025-05-28 23:00:00	NaN	12.95	NaN	NaN	NaN	NaN	NaN
2025-05-28 23:40:00	NaN	12.95	NaN	NaN	NaN	NaN	NaN
2025-05-29 00:10:00	NaN	12.95	NaN	NaN	NaN	NaN	NaN
2025-05-29 00:50:00	NaN	12.92	NaN	NaN	NaN	NaN	NaN
2025-05-29 01:00:00	NaN	12.94	NaN	NaN	NaN	NaN	NaN
2025-05-29 01:10:00	NaN	12.94	NaN	NaN	NaN	NaN	NaN
2025-05-29 01:20:00	NaN	12.92	NaN	NaN	NaN	NaN	NaN
2025-05-29 01:30:00	NaN	12.94	NaN	NaN	NaN	NaN	NaN
2025-05-29 01:40:00	NaN	12.94	NaN	NaN	NaN	NaN	NaN
2025-05-29 01:50:00	NaN	12.92	NaN	NaN	NaN	NaN	NaN
2025-05-29 02:00:00	NaN	12.94	NaN	NaN	NaN	NaN	NaN
2025-05-29 02:10:00	NaN	12.94	NaN	NaN	NaN	NaN	NaN
2025-05-29 02:20:00	NaN	12.91	NaN	NaN	NaN	NaN	NaN
2025-05-29 02:30:00	NaN	12.92	NaN	NaN	NaN	NaN	NaN
2025-05-29 02:40:00	NaN	12.92	NaN	NaN	NaN	NaN	NaN
2025-05-29 04:20:00	NaN	12.89	NaN	NaN	NaN	NaN	NaN
2025-05-29 04:30:00	NaN	12.91	NaN	NaN	NaN	NaN	NaN
2025-05-29 04:40:00	NaN	12.91	NaN	NaN	NaN	NaN	NaN
2025-05-29 04:50:00	NaN	12.88	NaN	NaN	NaN	NaN	NaN
2025-05-29 05:00:00	NaN	12.89	NaN	NaN	NaN	NaN	NaN
2025-05-29 05:10:00	NaN	12.89	NaN	NaN	NaN	NaN	NaN
2025-05-29 05:20:00	NaN	12.86	NaN	NaN	NaN	NaN	NaN
2025-05-29 05:30:00	NaN	12.89	NaN	NaN	NaN	NaN	NaN
2025-05-29 05:40:00	NaN	12.88	NaN	NaN	NaN	NaN	NaN
2025-05-29 05:50:00	NaN	12.86	NaN	NaN	NaN	NaN	NaN
2025-05-29 06:00:00	NaN	12.88	NaN	NaN	NaN	NaN	NaN
2025-05-29 06:10:00	NaN	12.88	NaN	NaN	NaN	NaN	NaN
2025-05-29 06:20:00	NaN	12.83	NaN	NaN	NaN	NaN	NaN
2025-05-29 06:30:00	NaN	12.86	NaN	NaN	NaN	NaN	NaN
2025-05-29 06:40:00	NaN	12.86	NaN	NaN	NaN	NaN	NaN
2025-05-29 06:50:00	NaN	12.83	NaN	NaN	NaN	NaN	NaN
2025-05-29 07:00:00	NaN	12.85	NaN	NaN	NaN	NaN	NaN
2025-05-29 07:10:00	NaN	12.85	NaN	NaN	NaN	NaN	NaN
2025-05-29 07:20:00	NaN	12.83	NaN	NaN	NaN	NaN	NaN
2025-05-29 07:30:00	NaN	12.85	NaN	NaN	NaN	NaN	NaN
2025-05-29 07:40:00	NaN	12.83	NaN	NaN	NaN	NaN	NaN
2025-05-29 07:50:00	NaN	12.82	NaN	NaN	NaN	NaN	NaN
2025-05-29 08:00:00	NaN	12.83	NaN	NaN	NaN	NaN	NaN
2025-05-29 08:10:00	NaN	12.83	NaN	NaN	NaN	NaN	NaN
2025-05-29 08:20:00	NaN	12.8	NaN	NaN	NaN	NaN	NaN
2025-05-29 08:30:00	NaN	12.82	NaN	NaN	NaN	NaN	NaN
2025-05-29 08:40:00	NaN	12.82	NaN	NaN	NaN	NaN	NaN
2025-05-29 08:50:00	NaN	12.79	NaN	NaN	NaN	NaN	NaN
2025-05-29 09:00:00	NaN	12.82	NaN	NaN	NaN	NaN	NaN
2025-05-29 09:10:00	NaN	12.86	NaN	NaN	NaN	NaN	NaN
2025-05-29 09:20:00	NaN	12.94	NaN	NaN	NaN	NaN	NaN
2025-05-29 09:30:00	NaN	13.04	NaN	NaN	NaN	NaN	NaN
2025-05-29 09:40:00	NaN	13.27	NaN	NaN	NaN	NaN	NaN
2025-05-29 09:50:00	NaN	13.48	NaN	NaN	NaN	NaN	NaN
2025-05-29 10:00:00	NaN	13.89	NaN	NaN	NaN	NaN	NaN
2025-05-29 10:10:00	NaN	14.25	NaN	NaN	NaN	NaN	NaN
2025-05-29 10:20:00	NaN	14.39	NaN	NaN	NaN	NaN	NaN
2025-05-29 10:30:00	NaN	14.39	NaN	NaN	NaN	NaN	NaN
2025-05-29 10:40:00	NaN	14.37	NaN	NaN	NaN	NaN	NaN
2025-05-29 10:50:00	NaN	14.33	NaN	NaN	NaN	NaN	NaN
2025-05-29 11:00:00	NaN	14.34	NaN	NaN	NaN	NaN	NaN
2025-05-29 11:10:00	NaN	14.33	NaN	NaN	NaN	NaN	NaN
2025-05-29 11:20:00	NaN	14.3	NaN	NaN	NaN	NaN	NaN
2025-05-29 11:30:00	NaN	14.31	NaN	NaN	NaN	NaN	NaN
2025-05-29 11:40:00	NaN	14.31	NaN	NaN	NaN	NaN	NaN
2025-05-29 11:50:00	NaN	14.28	NaN	NaN	NaN	NaN	NaN
2025-05-29 12:00:00	NaN	14.28	NaN	NaN	NaN	NaN	NaN
2025-05-29 12:10:00	NaN	14.28	NaN	NaN	NaN	NaN	NaN
2025-05-29 12:20:00	NaN	14.27	NaN	NaN	NaN	NaN	NaN
2025-05-29 12:30:00	NaN	14.27	NaN	NaN	NaN	NaN	NaN
2025-05-29 12:40:00	NaN	14.27	NaN	NaN	NaN	NaN	NaN
2025-05-29 12:50:00	NaN	14.25	NaN	NaN	NaN	NaN	NaN
2025-05-29 13:00:00	NaN	14.27	NaN	NaN	NaN	NaN	NaN
2025-05-29 13:10:00	NaN	14.25	NaN	NaN	NaN	NaN	NaN
2025-05-29 13:20:00	NaN	14.24	NaN	NaN	NaN	NaN	NaN
2025-05-29 13:30:00	NaN	14.25	NaN	NaN	NaN	NaN	NaN
2025-05-29 13:40:00	NaN	14.25	NaN	NaN	NaN	NaN	NaN
2025-05-29 13:50:00	NaN	14.22	NaN	NaN	NaN	NaN	NaN
2025-05-29 14:00:00	NaN	14.24	NaN	NaN	NaN	NaN	NaN
2025-05-29 14:10:00	NaN	14.24	NaN	NaN	NaN	NaN	NaN
2025-05-29 14:20:00	NaN	14.21	NaN	NaN	NaN	NaN	NaN
2025-05-29 14:30:00	NaN	14.22	NaN	NaN	NaN	NaN	NaN
2025-05-29 14:40:00	NaN	14.21	NaN	NaN	NaN	NaN	NaN
2025-05-29 14:50:00	NaN	14.19	NaN	NaN	NaN	NaN	NaN
2025-05-29 15:00:00	NaN	14.21	NaN	NaN	NaN	NaN	NaN
2025-05-29 15:10:00	NaN	14.21	NaN	NaN	NaN	NaN	NaN
2025-05-29 15:20:00	NaN	14.19	NaN	NaN	NaN	NaN	NaN
2025-05-29 15:30:00	NaN	14.21	NaN	NaN	NaN	NaN	NaN
2025-05-29 15:40:00	NaN	14.19	NaN	NaN	NaN	NaN	NaN
2025-05-29 15:50:00	NaN	14.19	NaN	NaN	NaN	NaN	NaN
2025-05-29 16:00:00	NaN	14.21	NaN	NaN	NaN	NaN	NaN
2025-05-29 16:10:00	NaN	14.19	NaN	NaN	NaN	NaN	NaN
2025-05-29 16:20:00	NaN	14.16	NaN	NaN	NaN	NaN	NaN
2025-05-29 16:30:00	NaN	14.22	NaN	NaN	NaN	NaN	NaN
2025-05-29 16:40:00	NaN	14.19	NaN	NaN	NaN	NaN	NaN
2025-05-29 16:50:00	NaN	14.21	NaN	NaN	NaN	NaN	NaN
2025-05-29 17:00:00	NaN	14.08	NaN	NaN	NaN	NaN	NaN
2025-05-29 17:10:00	NaN	13.99	NaN	NaN	NaN	NaN	NaN
2025-05-29 17:20:00	NaN	13.9	NaN	NaN	NaN	NaN	NaN
2025-05-29 17:30:00	NaN	13.86	NaN	NaN	NaN	NaN	NaN
2025-05-29 17:40:00	NaN	13.77	NaN	NaN	NaN	NaN	NaN
2025-05-29 17:50:00	NaN	13.65	NaN	NaN	NaN	NaN	NaN
2025-05-29 18:00:00	NaN	13.62	NaN	NaN	NaN	NaN	NaN
2025-05-29 18:10:00	NaN	13.56	NaN	NaN	NaN	NaN	NaN
2025-05-29 18:20:00	NaN	13.48	NaN	NaN	NaN	NaN	NaN
2025-05-29 18:30:00	NaN	13.44	NaN	NaN	NaN	NaN	NaN
2025-05-29 18:40:00	NaN	13.38	NaN	NaN	NaN	NaN	NaN
2025-05-29 18:50:00	NaN	13.32	NaN	NaN	NaN	NaN	NaN
2025-05-29 19:00:00	NaN	13.29	NaN	NaN	NaN	NaN	NaN
2025-05-29 19:10:00	NaN	13.23	NaN	NaN	NaN	NaN	NaN
2025-05-29 19:20:00	NaN	13.16	NaN	NaN	NaN	NaN	NaN
2025-05-29 19:30:00	NaN	13.15	NaN	NaN	NaN	NaN	NaN
2025-05-29 19:40:00	NaN	13.1	NaN	NaN	NaN	NaN	NaN
2025-05-29 19:50:00	NaN	13.06	NaN	NaN	NaN	NaN	NaN
2025-05-29 20:00:00	NaN	13.04	NaN	NaN	NaN	NaN	NaN
2025-05-29 20:10:00	NaN	13.03	NaN	NaN	NaN	NaN	NaN
2025-05-29 20:20:00	NaN	12.98	NaN	NaN	NaN	NaN	NaN
2025-05-29 20:30:00	NaN	12.98	NaN	NaN	NaN	NaN	NaN
2025-05-29 20:40:00	NaN	12.98	NaN	NaN	NaN	NaN	NaN
2025-05-29 20:50:00	NaN	12.95	NaN	NaN	NaN	NaN	NaN
2025-05-29 21:00:00	NaN	12.97	NaN	NaN	NaN	NaN	NaN
2025-05-29 21:10:00	NaN	12.95	NaN	NaN	NaN	NaN	NaN
2025-05-29 21:20:00	NaN	12.94	NaN	NaN	NaN	NaN	NaN
2025-05-29 21:30:00	NaN	12.95	NaN	NaN	NaN	NaN	NaN
2025-05-29 21:40:00	NaN	12.95	NaN	NaN	NaN	NaN	NaN
2025-05-29 21:50:00	NaN	12.92	NaN	NaN	NaN	NaN	NaN
2025-05-29 22:00:00	NaN	12.95	NaN	NaN	NaN	NaN	NaN
2025-05-29 22:10:00	NaN	12.95	NaN	NaN	NaN	NaN	NaN
2025-05-29 22:20:00	NaN	12.92	NaN	NaN	NaN	NaN	NaN
2025-05-29 22:30:00	NaN	12.95	NaN	NaN	NaN	NaN	NaN
2025-05-29 22:40:00	NaN	12.95	NaN	NaN	NaN	NaN	NaN
2025-05-29 22:50:00	NaN	12.92	NaN	NaN	NaN	NaN	NaN
2025-05-29 23:00:00	NaN	12.95	NaN	NaN	NaN	NaN	NaN
2025-05-29 23:10:00	NaN	12.95	NaN	NaN	NaN	NaN	NaN
2025-05-29 23:20:00	NaN	12.91	NaN	NaN	NaN	NaN	NaN
2025-05-29 23:30:00	NaN	12.95	NaN	NaN	NaN	NaN	NaN
2025-05-29 23:40:00	NaN	12.95	NaN	NaN	NaN	NaN	NaN
2025-05-29 23:50:00	NaN	12.92	NaN	NaN	NaN	NaN	NaN
2025-05-30 00:00:00	NaN	12.95	NaN	NaN	NaN	NaN	NaN
2025-05-30 00:10:00	NaN	12.95	NaN	NaN	NaN	NaN	NaN
2025-05-30 00:20:00	NaN	12.91	NaN	NaN	NaN	NaN	NaN
2025-05-30 00:30:00	NaN	12.94	NaN	NaN	NaN	NaN	NaN
2025-05-30 00:40:00	NaN	12.94	NaN	NaN	NaN	NaN	NaN
2025-05-30 00:50:00	NaN	12.92	NaN	NaN	NaN	NaN	NaN
2025-05-30 01:00:00	NaN	12.94	NaN	NaN	NaN	NaN	NaN
2025-05-30 01:10:00	NaN	12.94	NaN	NaN	NaN	NaN	NaN
2025-05-30 01:20:00	NaN	12.92	NaN	NaN	NaN	NaN	NaN
2025-05-30 01:30:00	NaN	12.94	NaN	NaN	NaN	NaN	NaN
2025-05-30 01:40:00	NaN	12.94	NaN	NaN	NaN	NaN	NaN
2025-05-30 01:50:00	NaN	12.91	NaN	NaN	NaN	NaN	NaN
2025-05-30 02:00:00	NaN	12.94	NaN	NaN	NaN	NaN	NaN
2025-05-30 02:10:00	NaN	12.94	NaN	NaN	NaN	NaN	NaN
2025-05-30 02:20:00	NaN	12.91	NaN	NaN	NaN	NaN	NaN
2025-05-30 02:30:00	NaN	12.92	NaN	NaN	NaN	NaN	NaN
2025-05-30 02:40:00	NaN	12.92	NaN	NaN	NaN	NaN	NaN
2025-05-30 02:50:00	NaN	12.89	NaN	NaN	NaN	NaN	NaN
2025-05-30 03:00:00	NaN	12.92	NaN	NaN	NaN	NaN	NaN
2025-05-30 03:10:00	NaN	12.92	NaN	NaN	NaN	NaN	NaN
2025-05-30 03:20:00	NaN	12.89	NaN	NaN	NaN	NaN	NaN
2025-05-30 03:30:00	NaN	12.91	NaN	NaN	NaN	NaN	NaN
2025-05-30 03:40:00	NaN	12.91	NaN	NaN	NaN	NaN	NaN
2025-05-30 03:50:00	NaN	12.89	NaN	NaN	NaN	NaN	NaN
2025-05-30 04:00:00	NaN	12.91	NaN	NaN	NaN	NaN	NaN
2025-05-30 04:10:00	NaN	12.91	NaN	NaN	NaN	NaN	NaN
2025-05-30 04:20:00	NaN	12.88	NaN	NaN	NaN	NaN	NaN
2025-05-30 04:30:00	NaN	12.89	NaN	NaN	NaN	NaN	NaN
2025-05-30 04:40:00	NaN	12.89	NaN	NaN	NaN	NaN	NaN
2025-05-30 04:50:00	NaN	12.88	NaN	NaN	NaN	NaN	NaN
2025-05-30 05:00:00	NaN	12.89	NaN	NaN	NaN	NaN	NaN
2025-05-30 05:10:00	NaN	12.89	NaN	NaN	NaN	NaN	NaN
2025-05-30 05:20:00	NaN	12.86	NaN	NaN	NaN	NaN	NaN
2025-05-30 05:30:00	NaN	12.88	NaN	NaN	NaN	NaN	NaN
2025-05-30 05:40:00	NaN	12.88	NaN	NaN	NaN	NaN	NaN
2025-05-30 05:50:00	NaN	12.85	NaN	NaN	NaN	NaN	NaN
2025-05-30 06:00:00	NaN	12.86	NaN	NaN	NaN	NaN	NaN
2025-05-30 06:10:00	NaN	12.86	NaN	NaN	NaN	NaN	NaN
2025-05-30 06:20:00	NaN	12.83	NaN	NaN	NaN	NaN	NaN
2025-05-30 06:30:00	NaN	12.85	NaN	NaN	NaN	NaN	NaN
2025-05-30 06:40:00	NaN	12.85	NaN	NaN	NaN	NaN	NaN
2025-05-30 06:50:00	NaN	12.82	NaN	NaN	NaN	NaN	NaN
2025-05-30 07:00:00	NaN	12.85	NaN	NaN	NaN	NaN	NaN
2025-05-30 07:10:00	NaN	12.83	NaN	NaN	NaN	NaN	NaN
2025-05-30 07:20:00	NaN	12.8	NaN	NaN	NaN	NaN	NaN
2025-05-30 07:30:00	NaN	12.83	NaN	NaN	NaN	NaN	NaN
2025-05-30 07:40:00	NaN	12.82	NaN	NaN	NaN	NaN	NaN
2025-05-30 07:50:00	NaN	12.77	NaN	NaN	NaN	NaN	NaN
2025-05-30 08:00:00	NaN	12.82	NaN	NaN	NaN	NaN	NaN
2025-05-30 08:10:00	NaN	12.8	NaN	NaN	NaN	NaN	NaN
2025-05-30 08:20:00	NaN	12.79	NaN	NaN	NaN	NaN	NaN
2025-05-30 08:30:00	NaN	12.8	NaN	NaN	NaN	NaN	NaN
2025-05-30 08:40:00	NaN	12.8	NaN	NaN	NaN	NaN	NaN
2025-05-30 08:50:00	NaN	12.77	NaN	NaN	NaN	NaN	NaN
2025-05-30 09:00:00	NaN	12.8	NaN	NaN	NaN	NaN	NaN
2025-05-30 09:10:00	NaN	12.91	NaN	NaN	NaN	NaN	NaN
2025-05-30 09:20:00	NaN	12.88	NaN	NaN	NaN	NaN	NaN
2025-05-30 09:30:00	NaN	12.89	NaN	NaN	NaN	NaN	NaN
2025-05-30 09:40:00	NaN	13.06	NaN	NaN	NaN	NaN	NaN
2025-05-30 09:50:00	NaN	13.5	NaN	NaN	NaN	NaN	NaN
2025-05-30 10:00:00	NaN	13.87	NaN	NaN	NaN	NaN	NaN
2025-05-30 10:10:00	NaN	14.13	NaN	NaN	NaN	NaN	NaN
2025-05-30 10:20:00	NaN	14.43	NaN	NaN	NaN	NaN	NaN
2025-05-30 10:30:00	NaN	14.48	NaN	NaN	NaN	NaN	NaN
2025-05-30 10:40:00	NaN	14.46	NaN	NaN	NaN	NaN	NaN
2025-05-30 10:50:00	NaN	14.43	NaN	NaN	NaN	NaN	NaN
2025-05-30 11:00:00	NaN	14.45	NaN	NaN	NaN	NaN	NaN
2025-05-30 11:10:00	NaN	14.45	NaN	NaN	NaN	NaN	NaN
2025-05-30 11:20:00	NaN	14.43	NaN	NaN	NaN	NaN	NaN
2025-05-30 11:30:00	NaN	14.43	NaN	NaN	NaN	NaN	NaN
2025-05-30 11:40:00	NaN	14.24	NaN	NaN	NaN	NaN	NaN
2025-05-30 11:50:00	0.83	14.42	512.0	184.0	0.0	261.0	4.38
2025-05-30 12:00:00	0.77	14.43	755.0	196.0	0.0	274.0	4.99
2025-05-30 12:10:00	0.86	14.43	485.0	188.0	0.0	241.0	5.59
2025-05-30 12:20:00	1.09	14.4	458.0	183.0	0.0	162.0	5.14
2025-05-30 12:30:00	0.57	14.45	431.0	168.0	0.0	272.0	5.44
2025-05-30 12:40:00	1.38	14.43	598.0	183.0	0.0	90.0	6.35
2025-05-30 12:50:00	0.5	14.42	712.0	183.0	0.0	275.0	4.69
2025-05-30 13:00:00	0.8	14.42	712.0	178.0	0.0	249.0	5.14
2025-05-30 13:10:00	0.74	14.4	388.0	182.0	0.0	272.0	4.84
2025-05-30 13:20:00	0.65	14.42	895.0	140.0	0.0	60.0	3.93
2025-05-30 13:30:00	0.8	14.42	674.0	173.0	0.0	268.0	4.84
2025-05-30 13:40:00	0.79	14.4	652.0	170.0	0.0	248.0	4.99
2025-05-30 13:50:00	0.59	NaN	636.0	174.0	0.0	244.0	4.99
2025-05-30 14:00:00	0.63	NaN	507.0	139.0	0.0	230.0	4.23
2025-05-30 14:10:00	0.74	NaN	566.0	166.0	0.0	259.0	5.29
