# Plataforma: Mareógrafo - Puerto Comodoro Rivadavia
# Tipo: Mareógrafo
# Periodo: 2025-12-01 / 2025-12-31
# Generado: 2026-05-07 14:51:11 UTC
# Timestamps: 8457  Variables: 1
# Separador: TAB  |  Valor ausente: NaN
timestamp	Nivel del Mar[m]
2025-12-16 07:50:00	1.34
2025-12-16 07:54:00	1.32
2025-12-16 08:00:00	1.32
2025-12-16 08:04:00	1.32
2025-12-16 08:10:00	1.31
2025-12-16 08:14:00	1.31
2025-12-16 08:20:00	1.33
2025-12-16 08:24:00	1.33
2025-12-16 08:30:00	1.34
2025-12-16 08:34:00	1.35
2025-12-16 08:40:00	1.36
2025-12-16 08:44:00	1.37
2025-12-16 08:50:00	1.4
2025-12-16 08:56:00	1.43
2025-12-16 09:00:00	1.45
2025-12-16 09:06:00	1.49
2025-12-16 09:10:00	1.51
2025-12-16 09:16:00	1.54
2025-12-16 09:20:00	1.57
2025-12-16 09:26:00	1.63
2025-12-16 09:30:00	1.66
2025-12-16 09:36:00	1.71
2025-12-16 09:40:00	1.76
2025-12-16 09:46:00	1.81
2025-12-16 09:50:00	1.86
2025-12-16 09:56:00	1.92
2025-12-16 10:00:00	1.96
2025-12-16 10:06:00	2.02
2025-12-16 10:10:00	2.07
2025-12-16 10:16:00	2.15
2025-12-16 10:20:00	2.2
2025-12-16 10:28:00	2.31
2025-12-16 10:30:00	2.37
2025-12-16 10:38:00	2.5
2025-12-16 10:40:00	2.52
2025-12-16 10:48:00	2.63
2025-12-16 10:50:00	2.67
2025-12-16 10:58:00	2.8
2025-12-16 11:00:00	2.84
2025-12-16 11:08:00	2.98
2025-12-16 11:10:00	3.02
2025-12-16 11:18:00	3.14
2025-12-16 11:20:00	3.18
2025-12-16 11:24:00	3.23
2025-12-16 11:30:00	3.32
2025-12-16 11:34:00	3.37
2025-12-16 11:40:00	3.45
2025-12-16 11:44:00	3.5
2025-12-16 11:50:00	3.59
2025-12-16 11:54:00	3.63
2025-12-16 12:00:00	3.74
2025-12-16 12:04:00	3.78
2025-12-16 12:10:00	3.86
2025-12-16 12:14:00	3.9
2025-12-16 12:20:00	3.99
2025-12-16 12:24:00	4.04
2025-12-16 12:30:00	4.13
2025-12-16 12:34:00	4.18
2025-12-16 12:40:00	4.25
2025-12-16 12:46:00	4.32
2025-12-16 12:50:00	4.37
2025-12-16 12:56:00	4.45
2025-12-16 13:00:00	4.49
2025-12-16 13:06:00	4.54
2025-12-16 13:10:00	4.57
2025-12-16 13:16:00	4.59
2025-12-16 13:20:00	4.64
2025-12-16 13:26:00	4.7
2025-12-16 13:30:00	4.72
2025-12-16 13:36:00	4.75
2025-12-16 13:40:00	4.78
2025-12-16 13:46:00	4.81
2025-12-16 13:50:00	4.82
2025-12-16 13:56:00	4.84
2025-12-16 14:00:00	4.88
2025-12-16 14:06:00	4.89
2025-12-16 14:10:00	4.88
2025-12-16 14:18:00	4.82
2025-12-16 14:20:00	4.83
2025-12-16 14:28:00	4.85
2025-12-16 14:30:00	4.85
2025-12-16 14:38:00	4.83
2025-12-16 14:40:00	4.83
2025-12-16 14:48:00	4.78
2025-12-16 14:50:00	4.79
2025-12-16 14:58:00	4.77
2025-12-16 15:00:00	4.77
2025-12-16 15:08:00	4.73
2025-12-16 15:10:00	4.72
2025-12-16 15:14:00	4.69
2025-12-16 15:20:00	4.64
2025-12-16 15:24:00	4.6
2025-12-16 15:30:00	4.57
2025-12-16 15:34:00	4.54
2025-12-16 15:40:00	4.52
2025-12-16 15:44:00	4.48
2025-12-16 15:50:00	4.39
2025-12-16 15:54:00	4.34
2025-12-16 16:00:00	4.28
2025-12-16 16:04:00	4.26
2025-12-16 16:10:00	4.18
2025-12-16 16:14:00	4.14
2025-12-16 16:20:00	4.1
2025-12-16 16:28:00	3.97
2025-12-16 16:30:00	3.91
2025-12-16 16:38:00	3.81
2025-12-16 16:40:00	3.79
2025-12-16 16:48:00	3.66
2025-12-16 16:50:00	3.63
2025-12-16 16:58:00	3.49
2025-12-16 17:00:00	3.46
2025-12-16 17:08:00	3.36
2025-12-16 17:10:00	3.32
2025-12-16 17:18:00	3.19
2025-12-16 17:20:00	3.16
2025-12-16 17:28:00	3.02
2025-12-16 17:30:00	3.01
2025-12-16 17:38:00	2.87
2025-12-16 17:40:00	2.86
2025-12-16 17:48:00	2.75
2025-12-16 17:50:00	2.72
2025-12-16 17:56:00	2.61
2025-12-16 18:00:00	2.55
2025-12-16 18:06:00	2.47
2025-12-16 18:10:00	2.42
2025-12-16 18:16:00	2.38
2025-12-16 18:20:00	2.3
2025-12-16 18:26:00	2.18
2025-12-16 18:30:00	2.13
2025-12-16 18:38:00	2.02
2025-12-16 18:40:00	1.99
2025-12-16 18:48:00	1.92
2025-12-16 18:50:00	1.9
2025-12-16 18:58:00	1.8
2025-12-16 19:00:00	1.78
2025-12-16 19:08:00	1.72
2025-12-16 19:10:00	1.7
2025-12-16 19:18:00	1.63
2025-12-16 19:20:00	1.62
2025-12-16 19:28:00	1.54
2025-12-16 19:30:00	1.51
2025-12-16 19:38:00	1.41
2025-12-16 19:40:00	1.41
2025-12-16 19:48:00	1.38
2025-12-16 19:50:00	1.37
2025-12-16 19:58:00	1.35
2025-12-16 20:00:00	1.33
2025-12-16 20:08:00	1.28
2025-12-16 20:10:00	1.27
2025-12-16 20:16:00	1.27
2025-12-16 20:20:00	1.24
2025-12-16 20:26:00	1.24
2025-12-16 20:30:00	1.23
2025-12-16 20:36:00	1.2
2025-12-16 20:40:00	1.18
2025-12-16 20:46:00	1.19
2025-12-16 20:50:00	1.19
2025-12-16 20:56:00	1.17
2025-12-16 21:00:00	1.18
2025-12-16 21:06:00	1.21
2025-12-16 21:10:00	1.19
2025-12-16 21:16:00	1.21
2025-12-16 21:20:00	1.22
2025-12-16 21:26:00	1.24
2025-12-16 21:30:00	1.24
2025-12-16 21:36:00	1.24
2025-12-16 21:40:00	1.27
2025-12-16 21:48:00	1.33
2025-12-16 21:50:00	1.35
2025-12-16 21:58:00	1.43
2025-12-16 22:00:00	1.44
2025-12-16 22:06:00	1.44
2025-12-16 22:10:00	1.49
2025-12-16 22:18:00	1.58
2025-12-16 22:20:00	1.59
2025-12-16 22:28:00	1.68
2025-12-16 22:30:00	1.7
2025-12-16 22:38:00	1.78
2025-12-16 22:40:00	1.8
2025-12-16 22:48:00	1.89
2025-12-16 22:50:00	1.91
2025-12-16 22:58:00	1.96
2025-12-16 23:00:00	1.99
2025-12-16 23:08:00	2.13
2025-12-16 23:10:00	2.15
2025-12-16 23:18:00	2.28
2025-12-16 23:20:00	2.31
2025-12-16 23:28:00	2.42
2025-12-16 23:30:00	2.45
2025-12-16 23:38:00	2.59
2025-12-16 23:40:00	2.62
2025-12-16 23:46:00	2.72
2025-12-16 23:50:00	2.8
2025-12-16 23:56:00	2.91
2025-12-17 00:00:00	2.98
2025-12-17 00:04:00	3.04
2025-12-17 00:10:00	3.13
2025-12-17 00:18:00	3.26
2025-12-17 00:20:00	3.3
2025-12-17 00:28:00	3.45
2025-12-17 00:30:00	3.48
2025-12-17 00:38:00	3.58
2025-12-17 00:40:00	3.61
2025-12-17 00:48:00	3.76
2025-12-17 00:50:00	3.79
2025-12-17 00:58:00	3.93
2025-12-17 01:00:00	3.96
2025-12-17 01:08:00	4.05
2025-12-17 01:10:00	4.07
2025-12-17 01:18:00	4.18
2025-12-17 01:20:00	4.19
2025-12-17 01:28:00	4.31
2025-12-17 01:30:00	4.33
2025-12-17 01:34:00	4.38
2025-12-17 01:40:00	4.45
2025-12-17 01:44:00	4.5
2025-12-17 01:50:00	4.56
2025-12-17 01:54:00	4.59
2025-12-17 02:00:00	4.62
2025-12-17 02:04:00	4.65
2025-12-17 02:10:00	4.7
2025-12-17 02:14:00	4.73
2025-12-17 02:20:00	4.76
2025-12-17 02:24:00	4.8
2025-12-17 02:30:00	4.85
2025-12-17 02:34:00	4.87
2025-12-17 02:40:00	4.89
2025-12-17 02:44:00	4.89
2025-12-17 02:50:00	4.91
2025-12-17 02:54:00	4.93
2025-12-17 03:00:00	4.92
2025-12-17 03:06:00	4.91
2025-12-17 03:10:00	4.9
2025-12-17 03:16:00	4.87
2025-12-17 03:20:00	4.86
2025-12-17 03:26:00	4.85
2025-12-17 03:30:00	4.86
2025-12-17 03:36:00	4.85
2025-12-17 03:40:00	4.84
2025-12-17 03:46:00	4.8
2025-12-17 03:50:00	4.78
2025-12-17 03:56:00	4.76
2025-12-17 04:00:00	4.73
2025-12-17 04:06:00	4.67
2025-12-17 04:10:00	4.66
2025-12-17 04:18:00	4.61
2025-12-17 04:20:00	4.58
2025-12-17 04:28:00	4.47
2025-12-17 04:30:00	4.45
2025-12-17 04:38:00	4.37
2025-12-17 04:40:00	1.66
2025-12-17 04:42:00	4.31
2025-12-17 04:50:00	4.23
2025-12-17 04:58:00	4.12
2025-12-17 05:00:00	4.11
2025-12-17 05:04:00	4.06
2025-12-17 05:10:00	4.0
2025-12-17 05:14:00	3.93
2025-12-17 05:20:00	3.85
2025-12-17 05:24:00	3.79
2025-12-17 05:30:00	3.71
2025-12-17 05:34:00	3.65
2025-12-17 05:40:00	3.55
2025-12-17 05:44:00	3.48
2025-12-17 05:50:00	3.39
2025-12-17 05:54:00	3.33
2025-12-17 06:00:00	3.23
2025-12-17 06:04:00	3.17
2025-12-17 06:10:00	3.1
2025-12-17 06:14:00	3.05
2025-12-17 06:20:00	2.95
2025-12-17 06:26:00	2.83
2025-12-17 06:30:00	2.79
2025-12-17 06:36:00	2.74
2025-12-17 06:40:00	2.69
2025-12-17 06:46:00	2.62
2025-12-17 06:50:00	2.54
2025-12-17 06:56:00	1.59
2025-12-17 07:00:00	2.42
2025-12-17 07:06:00	2.39
2025-12-17 07:10:00	2.33
2025-12-17 07:16:00	2.22
2025-12-17 07:20:00	2.2
2025-12-17 07:26:00	2.15
2025-12-17 07:30:00	2.1
2025-12-17 07:38:00	2.05
2025-12-17 07:40:00	2.05
2025-12-17 07:48:00	1.99
2025-12-17 07:50:00	1.98
2025-12-17 07:58:00	1.92
2025-12-17 08:00:00	1.91
2025-12-17 08:08:00	1.87
2025-12-17 08:10:00	1.85
2025-12-17 08:18:00	1.75
2025-12-17 08:20:00	1.75
2025-12-17 08:28:00	1.75
2025-12-17 08:30:00	1.74
2025-12-17 08:34:00	1.72
2025-12-17 08:40:00	1.71
2025-12-17 08:44:00	1.7
2025-12-17 08:50:00	1.68
2025-12-17 08:54:00	1.67
2025-12-17 09:00:00	1.7
2025-12-17 09:04:00	1.71
2025-12-17 09:10:00	1.73
2025-12-17 09:14:00	1.75
2025-12-17 09:20:00	1.73
2025-12-17 09:24:00	1.72
2025-12-17 09:30:00	1.77
2025-12-17 09:36:00	1.82
2025-12-17 09:40:00	1.86
2025-12-17 09:46:00	1.91
2025-12-17 09:50:00	1.89
2025-12-17 09:56:00	1.92
2025-12-17 10:00:00	1.95
2025-12-17 10:06:00	2.01
2025-12-17 10:10:00	2.07
2025-12-17 10:16:00	2.15
2025-12-17 10:20:00	2.2
2025-12-17 10:26:00	2.27
2025-12-17 10:30:00	2.33
2025-12-17 10:36:00	2.39
2025-12-17 10:40:00	2.44
2025-12-17 10:46:00	2.51
2025-12-17 10:50:00	2.55
2025-12-17 10:58:00	2.64
2025-12-17 11:00:00	2.67
2025-12-17 11:08:00	2.82
2025-12-17 11:10:00	2.82
2025-12-17 11:12:00	2.84
2025-12-17 11:20:00	2.94
2025-12-17 11:28:00	3.03
2025-12-17 11:30:00	3.07
2025-12-17 11:38:00	3.21
2025-12-17 11:40:00	3.23
2025-12-17 11:48:00	3.35
2025-12-17 11:50:00	3.38
2025-12-17 11:54:00	3.45
2025-12-17 12:00:00	3.53
2025-12-17 12:04:00	3.6
2025-12-17 12:10:00	3.7
2025-12-17 12:14:00	3.75
2025-12-17 12:20:00	3.86
2025-12-17 12:24:00	3.92
2025-12-17 12:30:00	3.97
2025-12-17 12:34:00	4.02
2025-12-17 12:40:00	4.1
2025-12-17 12:44:00	4.17
2025-12-17 12:50:00	4.26
2025-12-17 12:56:00	4.32
2025-12-17 13:00:00	4.39
2025-12-17 13:06:00	4.49
2025-12-17 13:10:00	4.52
2025-12-17 13:16:00	4.6
2025-12-17 13:20:00	4.62
2025-12-17 13:26:00	4.68
2025-12-17 13:30:00	4.75
2025-12-17 13:36:00	4.83
2025-12-17 13:40:00	4.88
2025-12-17 13:46:00	4.94
2025-12-17 13:50:00	4.96
2025-12-17 13:56:00	5.03
2025-12-17 14:00:00	5.08
2025-12-17 14:06:00	5.17
2025-12-17 14:10:00	5.18
2025-12-17 14:18:00	5.19
2025-12-17 14:20:00	5.2
2025-12-17 14:28:00	5.26
2025-12-17 14:30:00	5.26
2025-12-17 14:38:00	5.29
2025-12-17 14:40:00	5.3
2025-12-17 14:48:00	5.35
2025-12-17 14:50:00	5.33
2025-12-17 14:58:00	5.31
2025-12-17 15:00:00	5.31
2025-12-17 15:08:00	5.31
2025-12-17 15:10:00	5.31
2025-12-17 15:14:00	5.33
2025-12-17 15:20:00	1.36
2025-12-17 15:24:00	5.33
2025-12-17 15:30:00	5.29
2025-12-17 15:34:00	1.36
2025-12-17 15:40:00	5.23
2025-12-17 15:44:00	5.23
2025-12-17 15:50:00	5.22
2025-12-17 15:54:00	5.2
2025-12-17 16:00:00	5.15
2025-12-17 16:04:00	5.12
2025-12-17 16:10:00	5.11
2025-12-17 16:16:00	5.07
2025-12-17 16:20:00	5.03
2025-12-17 16:26:00	5.0
2025-12-17 16:30:00	4.97
2025-12-17 16:40:00	4.87
2025-12-17 16:50:00	4.79
2025-12-17 17:00:00	4.68
2025-12-17 17:10:00	4.55
2025-12-17 17:20:00	4.43
2025-12-17 17:26:00	4.33
2025-12-17 17:30:00	4.26
2025-12-17 17:36:00	4.18
2025-12-17 17:40:00	4.11
2025-12-17 17:46:00	4.04
2025-12-17 17:50:00	4.0
2025-12-17 17:54:00	3.95
2025-12-17 18:00:00	3.84
2025-12-17 18:06:00	3.75
2025-12-17 18:10:00	3.68
2025-12-17 18:16:00	3.6
2025-12-17 18:20:00	3.54
2025-12-17 18:28:00	3.44
2025-12-17 18:30:00	3.42
2025-12-17 18:38:00	3.29
2025-12-17 18:40:00	3.26
2025-12-17 18:48:00	3.14
2025-12-17 18:50:00	3.11
2025-12-17 18:58:00	2.99
2025-12-17 19:00:00	2.97
2025-12-17 19:08:00	2.87
2025-12-17 19:10:00	2.84
2025-12-17 19:14:00	2.79
2025-12-17 19:20:00	2.69
2025-12-17 19:24:00	2.63
2025-12-17 19:30:00	2.58
2025-12-17 19:34:00	2.54
2025-12-17 19:40:00	2.43
2025-12-17 19:44:00	2.34
2025-12-17 19:50:00	2.29
2025-12-17 19:54:00	2.25
2025-12-17 20:00:00	2.19
2025-12-17 20:04:00	2.17
2025-12-17 20:10:00	2.09
2025-12-17 20:14:00	2.03
2025-12-17 20:20:00	1.96
2025-12-17 20:26:00	1.91
2025-12-17 20:30:00	1.89
2025-12-17 20:36:00	1.84
2025-12-17 20:40:00	1.81
2025-12-17 20:46:00	1.77
2025-12-17 20:50:00	1.75
2025-12-17 20:56:00	1.73
2025-12-17 21:00:00	1.73
2025-12-17 21:06:00	1.69
2025-12-17 21:10:00	1.69
2025-12-17 21:16:00	1.67
2025-12-17 21:20:00	1.65
2025-12-17 21:26:00	1.65
2025-12-17 21:30:00	1.64
2025-12-17 21:38:00	1.62
2025-12-17 21:40:00	1.62
2025-12-17 21:48:00	1.62
2025-12-17 21:50:00	1.61
2025-12-17 21:58:00	1.61
2025-12-17 22:00:00	1.61
2025-12-17 22:08:00	1.63
2025-12-17 22:10:00	1.63
2025-12-17 22:18:00	1.66
2025-12-17 22:20:00	1.67
2025-12-17 22:28:00	1.72
2025-12-17 22:30:00	1.72
2025-12-17 22:34:00	1.74
2025-12-17 22:40:00	1.78
2025-12-17 22:44:00	1.81
2025-12-17 22:50:00	1.85
2025-12-17 22:54:00	1.87
2025-12-17 23:00:00	1.9
2025-12-17 23:04:00	1.93
2025-12-17 23:10:00	1.99
2025-12-17 23:14:00	2.04
2025-12-17 23:20:00	2.11
2025-12-17 23:24:00	2.16
2025-12-17 23:30:00	2.22
2025-12-17 23:36:00	2.3
2025-12-17 23:40:00	2.35
2025-12-17 23:46:00	2.44
2025-12-17 23:50:00	2.5
2025-12-17 23:56:00	2.59
2025-12-18 00:00:00	2.64
2025-12-18 00:06:00	2.73
2025-12-18 00:10:00	2.8
2025-12-18 00:16:00	2.9
2025-12-18 00:20:00	2.97
2025-12-18 00:26:00	3.06
2025-12-18 00:30:00	3.14
2025-12-18 00:36:00	3.25
2025-12-18 00:40:00	3.31
2025-12-18 00:46:00	3.42
2025-12-18 00:50:00	3.48
2025-12-18 00:58:00	3.6
2025-12-18 01:00:00	3.64
2025-12-18 01:08:00	3.8
2025-12-18 01:10:00	3.84
2025-12-18 01:18:00	4.0
2025-12-18 01:20:00	4.04
2025-12-18 01:28:00	4.15
2025-12-18 01:30:00	4.18
2025-12-18 01:38:00	4.3
2025-12-18 01:40:00	4.33
2025-12-18 01:44:00	4.4
2025-12-18 01:50:00	4.51
2025-12-18 01:54:00	4.59
2025-12-18 02:00:00	4.65
2025-12-18 02:04:00	4.71
2025-12-18 02:10:00	4.79
2025-12-18 02:14:00	4.83
2025-12-18 02:20:00	4.92
2025-12-18 02:24:00	4.95
2025-12-18 02:30:00	5.04
2025-12-18 02:34:00	5.08
2025-12-18 02:40:00	5.13
2025-12-18 02:44:00	5.15
2025-12-18 02:50:00	5.19
2025-12-18 02:56:00	5.22
2025-12-18 03:00:00	5.25
2025-12-18 03:06:00	5.3
2025-12-18 03:10:00	5.31
2025-12-18 03:16:00	5.33
2025-12-18 03:20:00	5.35
2025-12-18 03:30:00	5.36
2025-12-18 03:36:00	5.39
2025-12-18 03:40:00	5.38
2025-12-18 03:46:00	5.37
2025-12-18 03:50:00	5.37
2025-12-18 03:56:00	5.33
2025-12-18 04:00:00	5.35
2025-12-18 04:08:00	5.33
2025-12-18 04:10:00	5.32
2025-12-18 04:18:00	5.32
2025-12-18 04:20:00	5.31
2025-12-18 04:28:00	5.26
2025-12-18 04:30:00	5.25
2025-12-18 04:38:00	5.16
2025-12-18 04:40:00	5.15
2025-12-18 04:48:00	5.08
2025-12-18 04:50:00	5.05
2025-12-18 04:58:00	4.97
2025-12-18 05:00:00	4.97
2025-12-18 05:04:00	4.96
2025-12-18 05:10:00	4.88
2025-12-18 05:14:00	4.82
2025-12-18 05:18:00	4.75
2025-12-18 05:20:00	4.74
2025-12-18 05:30:00	4.61
2025-12-18 05:34:00	4.55
2025-12-18 05:40:00	4.47
2025-12-18 05:44:00	4.42
2025-12-18 05:50:00	4.34
2025-12-18 05:54:00	4.24
2025-12-18 06:00:00	4.13
2025-12-18 06:06:00	4.07
2025-12-18 06:10:00	4.01
2025-12-18 06:16:00	3.9
2025-12-18 06:20:00	3.82
2025-12-18 06:26:00	3.7
2025-12-18 06:30:00	3.64
2025-12-18 06:36:00	3.57
2025-12-18 06:40:00	3.51
2025-12-18 06:46:00	3.41
2025-12-18 06:50:00	3.36
2025-12-18 06:56:00	3.24
2025-12-18 07:00:00	3.15
2025-12-18 07:06:00	3.07
2025-12-18 07:10:00	3.02
2025-12-18 07:16:00	2.94
2025-12-18 07:20:00	2.88
2025-12-18 07:22:00	2.85
2025-12-18 07:30:00	2.71
2025-12-18 07:38:00	2.65
2025-12-18 07:40:00	2.62
2025-12-18 07:48:00	2.51
2025-12-18 07:50:00	2.49
2025-12-18 07:58:00	2.41
2025-12-18 08:00:00	2.39
2025-12-18 08:04:00	2.34
2025-12-18 08:10:00	2.27
2025-12-18 08:14:00	2.25
2025-12-18 08:20:00	2.2
2025-12-18 08:24:00	2.15
2025-12-18 08:30:00	2.1
2025-12-18 08:34:00	2.07
2025-12-18 08:40:00	2.04
2025-12-18 08:44:00	2.02
2025-12-18 08:50:00	2.0
2025-12-18 08:54:00	1.98
2025-12-18 09:00:00	1.94
2025-12-18 09:04:00	1.94
2025-12-18 09:10:00	1.92
2025-12-18 09:16:00	1.9
2025-12-18 09:20:00	1.9
2025-12-18 09:26:00	1.9
2025-12-18 09:30:00	1.88
2025-12-18 09:36:00	1.9
2025-12-18 09:40:00	1.91
2025-12-18 09:46:00	1.91
2025-12-18 09:50:00	1.91
2025-12-18 09:56:00	1.92
2025-12-18 10:00:00	1.93
2025-12-18 10:06:00	1.95
2025-12-18 10:10:00	1.96
2025-12-18 10:16:00	1.98
2025-12-18 10:20:00	2.01
2025-12-18 10:26:00	2.05
2025-12-18 10:30:00	2.07
2025-12-18 10:38:00	2.13
2025-12-18 10:40:00	2.14
2025-12-18 10:48:00	2.18
2025-12-18 10:50:00	2.2
2025-12-18 10:58:00	2.27
2025-12-18 11:00:00	2.29
2025-12-18 11:08:00	2.36
2025-12-18 11:10:00	2.38
2025-12-18 11:18:00	2.42
2025-12-18 11:20:00	2.43
2025-12-18 11:24:00	2.46
2025-12-18 11:30:00	2.53
2025-12-18 11:34:00	2.58
2025-12-18 11:40:00	2.67
2025-12-18 11:44:00	2.7
2025-12-18 11:50:00	2.75
2025-12-18 11:54:00	2.79
2025-12-18 12:00:00	2.87
2025-12-18 12:04:00	2.92
2025-12-18 12:10:00	2.98
2025-12-18 12:14:00	3.04
2025-12-18 12:20:00	3.12
2025-12-18 12:24:00	3.17
2025-12-18 12:30:00	3.27
2025-12-18 12:34:00	3.36
2025-12-18 12:40:00	3.4
2025-12-18 12:44:00	3.46
2025-12-18 12:50:00	3.54
2025-12-18 12:54:00	3.59
2025-12-18 13:00:00	3.69
2025-12-18 13:04:00	3.75
2025-12-18 13:10:00	3.84
2025-12-18 13:14:00	3.9
2025-12-18 13:20:00	4.0
2025-12-18 13:26:00	4.08
2025-12-18 13:30:00	4.13
2025-12-18 13:36:00	4.19
2025-12-18 13:40:00	4.26
2025-12-18 13:46:00	4.38
2025-12-18 13:50:00	4.42
2025-12-18 13:56:00	4.49
2025-12-18 14:00:00	4.54
2025-12-18 14:06:00	4.59
2025-12-18 14:10:00	4.64
2025-12-18 14:16:00	4.73
2025-12-18 14:20:00	4.76
2025-12-18 14:26:00	4.8
2025-12-18 14:30:00	4.84
2025-12-18 14:36:00	4.86
2025-12-18 14:40:00	4.89
2025-12-18 14:50:00	5.0
2025-12-18 14:56:00	5.07
2025-12-18 15:00:00	5.14
2025-12-18 15:02:00	5.16
2025-12-18 15:10:00	5.14
2025-12-18 15:16:00	5.17
2025-12-18 15:20:00	5.17
2025-12-18 15:26:00	5.18
2025-12-18 15:30:00	5.23
2025-12-18 15:36:00	5.25
2025-12-18 15:40:00	5.25
2025-12-18 15:46:00	5.26
2025-12-18 15:50:00	5.27
2025-12-18 15:58:00	5.27
2025-12-18 16:00:00	5.25
2025-12-18 16:08:00	5.25
2025-12-18 16:10:00	5.23
2025-12-18 16:18:00	5.2
2025-12-18 16:20:00	5.2
2025-12-18 16:28:00	5.19
2025-12-18 16:30:00	5.18
2025-12-18 16:38:00	5.15
2025-12-18 16:40:00	5.13
2025-12-18 16:48:00	5.09
2025-12-18 16:50:00	5.07
2025-12-18 16:58:00	5.0
2025-12-18 17:00:00	4.98
2025-12-18 17:08:00	4.89
2025-12-18 17:10:00	4.88
2025-12-18 17:18:00	4.84
2025-12-18 17:20:00	4.83
2025-12-18 17:28:00	4.74
2025-12-18 17:30:00	4.72
2025-12-18 17:34:00	4.67
2025-12-18 17:40:00	4.59
2025-12-18 17:44:00	4.54
2025-12-18 17:50:00	4.47
2025-12-18 17:54:00	4.4
2025-12-18 18:00:00	4.35
2025-12-18 18:02:00	4.31
2025-12-18 18:10:00	4.18
2025-12-18 18:14:00	4.12
2025-12-18 18:20:00	4.02
2025-12-18 18:24:00	3.94
2025-12-18 18:30:00	3.86
2025-12-18 18:34:00	3.8
2025-12-18 18:40:00	3.71
2025-12-18 18:44:00	3.65
2025-12-18 18:50:00	3.55
2025-12-18 18:54:00	3.49
2025-12-18 19:00:00	3.4
2025-12-18 19:04:00	3.32
2025-12-18 19:10:00	3.22
2025-12-18 19:14:00	3.18
2025-12-18 19:20:00	3.08
2025-12-18 19:24:00	3.02
2025-12-18 19:30:00	2.95
2025-12-18 19:34:00	2.89
2025-12-18 19:40:00	2.77
2025-12-18 19:44:00	2.73
2025-12-18 19:50:00	2.63
2025-12-18 19:56:00	2.54
2025-12-18 20:00:00	2.49
2025-12-18 20:06:00	2.42
2025-12-18 20:10:00	2.37
2025-12-18 20:16:00	2.27
2025-12-18 20:20:00	2.22
2025-12-18 20:26:00	2.11
2025-12-18 20:30:00	2.09
2025-12-18 20:36:00	2.07
2025-12-18 20:40:00	2.01
2025-12-18 20:46:00	1.92
2025-12-18 20:50:00	1.87
2025-12-18 20:56:00	1.78
2025-12-18 21:00:00	1.74
2025-12-18 21:06:00	1.72
2025-12-18 21:10:00	1.69
2025-12-18 21:16:00	1.63
2025-12-18 21:20:00	1.6
2025-12-18 21:24:00	1.57
2025-12-18 21:30:00	1.5
2025-12-18 21:36:00	1.47
2025-12-18 21:40:00	1.48
2025-12-18 21:46:00	1.44
2025-12-18 21:50:00	1.42
2025-12-18 21:56:00	1.4
2025-12-18 22:00:00	1.39
2025-12-18 22:06:00	1.38
2025-12-18 22:10:00	1.39
2025-12-18 22:16:00	1.36
2025-12-18 22:20:00	1.31
2025-12-18 22:28:00	1.31
2025-12-18 22:30:00	1.32
2025-12-18 22:38:00	1.32
2025-12-18 22:40:00	1.33
2025-12-18 22:48:00	1.34
2025-12-18 22:50:00	1.32
2025-12-18 22:58:00	1.32
2025-12-18 23:00:00	1.33
2025-12-18 23:08:00	1.37
2025-12-18 23:10:00	1.36
2025-12-18 23:18:00	1.4
2025-12-18 23:20:00	1.4
2025-12-18 23:28:00	1.43
2025-12-18 23:30:00	1.45
2025-12-18 23:38:00	1.51
2025-12-18 23:40:00	1.51
2025-12-18 23:48:00	1.54
2025-12-18 23:50:00	1.57
2025-12-18 23:58:00	1.66
2025-12-19 00:00:00	1.68
2025-12-19 00:08:00	1.78
2025-12-19 00:10:00	1.8
2025-12-19 00:14:00	1.84
2025-12-19 00:20:00	1.92
2025-12-19 00:24:00	1.98
2025-12-19 00:30:00	2.05
2025-12-19 00:34:00	2.1
2025-12-19 00:40:00	2.18
2025-12-19 00:44:00	2.26
2025-12-19 00:50:00	2.36
2025-12-19 00:54:00	2.43
2025-12-19 01:00:00	2.53
2025-12-19 01:04:00	2.6
2025-12-19 01:10:00	2.69
2025-12-19 01:14:00	2.76
2025-12-19 01:20:00	2.88
2025-12-19 01:24:00	2.95
2025-12-19 01:30:00	3.07
2025-12-19 01:34:00	3.15
2025-12-19 01:40:00	3.25
2025-12-19 01:44:00	3.33
2025-12-19 01:50:00	3.46
2025-12-19 01:54:00	3.54
2025-12-19 02:00:00	3.65
2025-12-19 02:04:00	3.73
2025-12-19 02:10:00	3.83
2025-12-19 02:14:00	3.9
2025-12-19 02:20:00	4.03
2025-12-19 02:26:00	4.15
2025-12-19 02:30:00	4.21
2025-12-19 02:36:00	4.32
2025-12-19 02:40:00	4.37
2025-12-19 02:46:00	4.47
2025-12-19 02:50:00	4.53
2025-12-19 02:56:00	4.6
2025-12-19 03:00:00	4.63
2025-12-19 03:06:00	4.76
2025-12-19 03:10:00	4.79
2025-12-19 03:16:00	4.87
2025-12-19 03:20:00	4.92
2025-12-19 03:26:00	4.97
2025-12-19 03:30:00	5.0
2025-12-19 03:36:00	5.05
2025-12-19 03:40:00	5.06
2025-12-19 03:46:00	5.1
2025-12-19 03:50:00	5.12
2025-12-19 03:56:00	5.13
2025-12-19 04:00:00	5.16
2025-12-19 04:06:00	5.2
2025-12-19 04:10:00	5.19
